GENE_SYMBOLS,refseq_ids
BCAM,NM_001013257
ZNRF3-AS1,NR_046851
PLA2G5,NM_000929
TENT5A,NM_017633
HES4,NM_001142467
UFL1-AS1,XR_001744265
CHST7,NM_019886
MEI4,NM_001282136
SLC24A1,NM_001254740
DNASE1L1,NM_001009932
ARG2,NM_001172
CARNMT1-AS1,NR_121183
SEMA5A,NM_003966
EYS,NM_001142800
OVOL2,NM_001303461
SLC13A3,NM_001011554
ZNF350,NM_021632
H2AFY2,NA
ACSM3,NM_005622
HHIP,NM_022475
TUSC7,NR_015391
EVI2B,NM_006495
PROCR,NM_006404
GAB1,NM_002039
ZNF608,NM_001385619
FAM124A,NM_001242312
LUCAT1,NR_103548
STX19,NM_001001850
TMLHE-AS1,NR_039991
PLET1,NM_001145024
C12orf56,NM_001099676
SMAD1,NM_001003688
SPDYE5,NM_001099435
RAD18,NM_020165
LAMB2,NM_002292
MRPS2,NM_001371401
IGFN1,NM_001164586
SYT17,NM_001308157
INSYN2A,NM_001039762
LRRC9,NM_001355272
SCLT1,NM_001300897
PDE5A,NM_001083
CC2D2B,NM_001001732
TRIM66,NM_001388022
ATAD5,NM_024857
CEACAM1,NM_001024912
CEP76,NM_001271989
RBP2,NM_004164
BOC,NM_001301861
AK3,NM_001199852
TRMO,NM_001330725
FO393401.1,NA
ESRRB,NM_001379180
GK-AS1,NR_046603
LFNG,NM_001040167
CCNJ,NM_001134375
SLC14A2,NM_001242692
BCL6,NM_001130845
NUPR1,NM_001042483
RSPO3,NM_032784
MOXD1,NM_015529
OGFOD1,NM_001324357
IGF1R,NM_000875
FXYD3,NM_001136007
SLC38A4,NM_001143824
PNPLA3,NM_025225
EDRF1-AS1,NR_120633
SEMA6A-AS1,NR_109879
SPI1,NM_001080547
LIX1L-AS1,NR_147182
BEAN1,NM_001136106
CEMIP,NM_001293298
PALLD,NM_001166108
CNTNAP3C,XM_011545672
NCKAP5-AS2,NR_110294
PDE6B,NM_000283
NT5E,NM_001204813
TAB2,NM_001292034
TUBA1C,NM_001303114
CCDC102B,NM_001093729
RMST,NR_024037
HDAC2-AS2,NR_125845
MKRN2OS,NM_001195279
FANCA,NM_000135
BTBD18,NM_001145101
RASL10A,NM_001007279
PBXIP1,NM_001317734
BX470102.2,NA
CXCL17,NM_198477
RHOC,NM_001042678
GRID2,NM_001286838
ERBIN,NM_001006600
SLCO1C1,NM_001145944
ZFP69,NM_001320178
KLHL41,NM_006063
CYP3A7,NM_000765
ABCA3,NM_001089
GHRL,NM_001134941
LARS2-AS1,NR_048543
NEAT1,NR_002802
OCIAD1-AS1,NR_146806
STOM,NM_001270526
GGCX,NM_000821
LANCL1-AS1,NR_110604
LRRC39,NM_001256385
CPEB2,NM_001177381
ZMYM4-AS1,NR_046659
TTC21B-AS1,NR_038983
IGSF6,NM_005849
LAMB1,NM_002291
SCN11A,NM_001287223
TMEM65,NM_194291
BTBD11,NA
ZNF451-AS1,NR_110742
PCDH9-AS4,NR_046637
CLIP1-AS1,NR_045382
VWA3A,NM_173615
GALNT8,NM_017417
MOB3B,NM_024761
KDM4A-AS1,NR_033827
C6orf118,NM_144980
TARID,NR_109982
ALOX12,NM_000697
OTUD7B,NM_020205
LHFPL1,NM_178175
ZNF98,NM_001098626
SHKBP1,NM_138392
IRS1,NM_005544
SLFNL1-AS1,NR_037868
HSD17B14,NM_016246
IL17RB,NM_018725
TPPP3,NM_015964
ANKUB1,NM_001144960
SYBU,NM_001099743
DNAJC9-AS1,NR_038373
PIGM,NM_145167
GPR19,NM_006143
MZF1-AS1,NR_027334
EDDM13,NM_001354658
ADAMTS9,NM_001318781
CCNB3,NM_033031
EPHX1,NM_000120
TRPM4,NM_001195227
RRS1-AS1,NA
ITIH4,NM_001166449
UBOX5-AS1,NR_038395
KCNMA1-AS1,NR_120655
SYCE2,NM_001105578
DLGAP4-AS1,NR_109939
FAM222A-AS1,NM_032897
HTR2B,NM_000867
PDCD1LG2,NM_025239
FAR2,NM_001271783
VWA5A,NM_001130142
MACROD2-AS1,NR_037841
ANKDD1A,NM_182703
CNTNAP3,NM_001393379
CLU,NM_001831
KCND3,NM_001378969
SPATC1,NM_001134374
WFS1,NM_001145853
AMZ1,NM_001284355
ARHGAP39,NM_001308207
CLYBL,NM_001393355
FREM1,NM_001177704
BANP,NM_001173539
CAB39L,NM_001079670
ART4,NM_001354646
DPP10-AS1,NR_036580
SLC39A1,NM_001271957
ACKR4,NM_016557
PNRC1,NM_006813
CDH23,NM_001171930
UNC119,NM_001330166
CSRP1,NM_001144773
NUAK2,NM_030952
GPR82,NM_080817
ABCC11,NM_001370496
AF123462.1,NA
PTTG1IP,NM_001286822
CRELD1,NM_001031717
RHPN1,NM_052924
DHODH,NM_001025193
TMCC2,NM_001242925
AF279873.4,NA
SLC9B1,NM_001100874
PDIA4,NM_001371244
STEAP2-AS1,NR_110029
SOX5-AS1,NR_120472
HESX1,NM_001376058
SLC51A,NM_152672
STARD3,NM_001165937
MIR3681HG,NR_110196
TECTA,NM_005422
KCNMB2,NM_001278911
LCMT1-AS1,NR_120306
BMP1,NM_001199
RGPD1,NM_001024457
ZNF565,NM_001042474
STARD10,NM_006645
PLXNA3,NM_017514
HSD3B7,NM_001142777
SYNPO2L,NM_001114133
PTPRG-AS1,NR_038281
APOBEC2,NM_006789
ACAP1,NM_014716
RGMB,NM_001012761
FSD2,NM_001007122
TCP11L2,NM_001286262
UBALD2,NM_182565
SRXN1,NM_080725
IGSF1,NM_001170961
KCNMA1-AS3,NR_126365
C2CD6,NM_001168216
TMEM241,NM_001318834
BAG3,NM_004281
ADCY2,NM_020546
CYP51A1-AS1,NR_122109
DEC1,NA
C12orf40,NM_001031748
RBPMS,NM_001008710
RRS1,NM_015169
SETBP1,NM_001130110
PAH,NM_000277
GRID1-AS1,NR_038986
SLC4A2,NM_001199692
ALG13-AS1,NA
SESN1,NM_001199933
ZBTB20-AS1,NR_038993
SERPINE3,NM_001101320
C7orf31,NM_001371351
SLC19A2,NM_001319667
C2orf88,NM_001042519
PON1,NM_000446
PLSCR4,NM_001128304
PCDH9-AS2,NR_046527
GRK5,NM_005308
RLBP1,NM_000326
ZC2HC1C,NM_001042430
ENPP3,NM_005021
FLNA,NM_001110556
MAPT-AS1,NR_024559
OPA1-AS1,NR_046634
PAPPA,NM_002581
BX890604.2,NA
LRRTM1,NM_178839
CNTFR-AS1,NR_024369
EDNRA,NM_001166055
HSD17B6,NM_003725
MIR2052HG,NR_033830
FZD1,NM_003505
GJA1,NM_000165
TMPRSS9,NM_001385642
LRRTM4,NM_001134745
COLGALT1,NM_024656
LYG2,NM_175735
MEIOC,NM_001033659
LAMA5,NM_005560
CD58,NM_001144822
CLDN20,NM_001001346
SLC5A9,NM_001011547
CLDN4,NM_001305
TOP3B,NM_001282112
TACR1,NM_001058
CD38,NM_001775
CHRNA4,NM_000744
ECT2L,NM_001077706
CHRM5,NM_001320917
SYN3,NM_001135774
HTT-AS,NR_045414
HPN,NM_001375441
SLC1A1,NM_004170
GPR37,NM_005302
CYP4A22-AS1,NA
GJA9,NM_030772
RBMS3-AS3,NR_109804
C1QTNF7,NM_001135170
CSF1,NM_000757
RNF43,NM_001305544
PRKCQ,NM_001242413
ZSWIM8-AS1,NR_038357
JAKMIP3,NM_001104947
TMPRSS3,NM_001256317
RNF125,NM_017831
Z82217.1,NA
GLIDR,NM_203448
LARGE-AS1,NR_038949
MRAS,NM_001085049
LXN,NM_020169
MSH5,NM_002441
CHL1-AS1,NR_110739
ZNF552,NM_024762
MAK,NM_001242385
KLF7,NM_001270942
MFSD5,NM_001170790
RNF19A,NM_001280539
CHDH,NM_018397
ZIC2,NM_007129
KLF2,NM_006075
HMGA2,NM_001015886
PIK3CD,NM_001350234
SCART1,NM_001033584
CYP3A5,NM_000777
HIPK3,NM_001048200
ZBTB20-AS2,NA
TRIP10,NM_001288962
C1R,NM_001354346
ASTN2-AS1,NR_033973
SLC6A1-AS1,NR_046647
C5orf34,NM_198566
DGAT2L6,NM_198512
BTG1,NM_001731
ST6GAL1,NM_001353916
FBXW10,NM_001267585
SPDYE3,NM_001004351
SFTA3,NM_001101341
PINK1-AS,NR_046507
ENTPD3,NM_001248
ELOVL2-AS1,NR_038962
PIK3R3,NM_001114172
SPINK13,NM_001040129
VGF,NM_003378
ATP2C2,NM_001286527
PXDC1,NM_183373
SRRM2-AS1,NR_027274
USP51,NM_201286
MVP,NM_001293204
ID2,NM_002166
FOXP1-IT1,NA
WAS,NM_000377
SLC3A1,NM_000341
SPR,NM_003124
TNC,NM_001410991
NLRC5,NM_001330552
FILIP1L,NM_001042459
CAPS,NM_004058
AKAP10,NM_001330152
MIR1915HG,NM_001010911
RSPO4,NM_001029871
BHMT,NM_001713
DGUOK-AS1,NR_104029
SP2-AS1,NR_103856
HIST1H2AC,NA
HSPA2,NM_001387931
SMTN,NM_001207017
CRYBG1,NM_001371242
DUSP22,NM_001286555
STAG3,NM_001282716
G2E3-AS1,NR_151720
KCNIP2-AS1,NR_045118
C2CD2,NM_015500
CATSPERE,NM_001130957
CELA2B,NM_015849
GLIPR1L1,NM_001304964
STARD13-AS,NR_046693
SCUBE3,NM_001303136
ERCC6L,NM_001009954
AF107885.2,NA
ADAMTS17,NM_139057
MIR155HG,NR_001458
EMP3,NM_001313905
ADAMTS16,NM_139056
PLCG1-AS1,NR_109889
SFTPD-AS1,NA
ITPK1-AS1,NR_002808
CADM2-AS2,NR_046752
TANC1,NM_001145909
FCHSD1,NM_033449
PZP,NM_002864
PLEKHA6,NM_014935
TRPC5,NM_012471
CADM2-AS1,NA
GRIN2D,NM_000836
CD160,NM_007053
SH2D4A,NM_001174159
RUNDC3A-AS1,NR_110802
C4orf45,NM_152543
ITGB1-DT,NR_184020
CD151,NM_001039490
SP110,NM_001185015
AF127577.2,NA
TSPO,NM_000714
RPA3,NM_002947
PNPLA6,NM_001166111
C3orf49,NM_001355236
SPATA21,NM_001353349
FAM186A,NM_001145475
APOLD1,NM_001130415
ITPRIP,NM_001272012
POMZP3,NM_012230
ST8SIA1,NM_001304450
SPDYE1,NM_001378423
HES1,NM_005524
C3orf70,NM_001025266
CNTNAP3B,NM_001201380
C9orf92,NA
TSBP1,NM_001286474
ABCA7,NM_019112
HELB,NM_001370285
WDR64,NM_001367482
HES6,NM_001142853
PAPPA2,NM_020318
PDLIM2,NM_001368120
HSPB2,NM_001541
HSPA1B,NM_005346
ANKRD10-IT1,NA
TMPRSS11D,NM_004262
HGF,NM_000601
OLAH,NM_001039702
KCNJ13,NM_001172416
TEAD3,NM_001395214
FLNB,NM_001164317
MIR210HG,NR_038262
CD99,NM_001122898
NTN1,NM_004822
BX255925.3,NA
DLC1,NM_001164271
NFKBIZ,NM_001005474
HPR,NM_001384360
PLD5,NM_001195811
SAT1,NM_002970
CHAC2,NM_001008708
F10,NM_000504
EFCAB13,NM_001195192
LNCOC1,NR_038925
AIF1L,NM_001002260
IFNAR2,NM_000874
KIF21B,NM_001252100
SLC16A4,NM_001201546
VSIR,NM_022153
ITPRIPL2,NM_001034841
FREM2-AS1,NR_146963
C16orf74,NM_206967
WDR93,NM_001284395
DEPP1,NM_007021
COMTD1,NM_144589
PCDHB4,NM_018938
KCNJ14,NM_013348
DCDC2B,NM_001099434
IL3RA,NM_001267713
TMBIM1,NM_001321427
HSPB1,NM_001540
VIM,NM_003380
ZGLP1,NM_001103167
WDR88,NM_173479
ZFP36L1,NM_001244698
KANK2,NM_001136191
LIMK2,NM_001031801
CFAP100,NM_182628
ANGPT2,NM_001118887
PRKG1-AS1,NR_038277
HIF1A-AS3,NR_144368
IFI44L,NM_001375646
PLOD3,NM_001084
DNA2,NM_001080449
ZCCHC24,NM_153367
ADNP-AS1,NR_110007
ACSBG2,NM_001289177
ENO4,NM_001242699
UBE2R2-AS1,NR_109755
HSPA5,NM_005347
PTP4A3,NM_007079
SCAT2,NR_157844
NAPA-AS1,NR_038452
ACOT6,NM_001037162
SPDYE21P,NA
NANOS1,NM_001009553
ARHGAP8,NM_001017526
PTCSC2,NR_147055
MYO5B,NM_001080467
GLI2,NM_001371271
NUMBL,NM_001289979
PKN2-AS1,NR_110682
HPN-AS1,NR_024561
ENOSF1,NM_001126123
MYH15,NM_014981
NHSL2,NM_001013627
SCIMP,NM_001271842
CCDC167,NM_138493
C6orf99,NA
PCDH1,NM_001278613
RGS22,NM_001286692
UBC,NM_021009
PCDH9-AS3,NR_046636
ERVMER61-1,NM_001012274
NRG4,NM_138573
SLC26A8,NM_001193476
GFAP,NM_001131019
TRIM45,NM_001145635
TTC3-AS1,NR_046651
PPFIA2-AS1,NR_120491
MAMDC2,NM_001347990
SELENOP,NM_001085486
PCDHGA1,NM_018912
MAP3K6,NM_001297609
ISYNA1,NM_001170938
WNT7B,NM_001410806
EGLN3,NM_001308103
CPHXL,NM_001355613
PDCD4,NM_001199492
FOXP1,NM_001012505
COLEC12,NM_030781
SLC5A3,NM_006933
STPG4,NM_001163561
CCNF,NM_001323538
RORA-AS1,NR_120339
PDZD9,NM_001363519
CCNE2,NM_004702
SVIL,NM_001323599
BICRA-AS1,NA
IRF7,NM_001572
GNRHR,NM_000406
CHST6,NM_021615
EPN2-AS1,NR_048576
ITM2A,NM_001171581
C5orf64,NR_126523
SQOR,NM_001271213
CPB2,NM_001278541
STPG2-AS1,NR_102713
P4HA3,NM_001288748
MAF,NM_001031804
PLEKHF1,NM_024310
NCKAP5-AS1,NR_135572
SLC19A3,NM_001371411
SOD3,NM_003102
CABYR,NM_001308231
SP140,NM_001005176
SYNE2,NM_015180
ACSM6,NM_207321
LIN7A,NM_001324423
FAM151A,NM_176782
KPTN,NM_001291296
ASB16,NM_080863
PGGHG,NM_025092
CYP1B1-AS1,NM_173652
TLE2,NM_001144761
FBXL22,NM_001367807
FAM89A,NM_198552
VEGFA,NM_001025366
DDIT4L,NM_145244
PP2D1,NM_001252657
NFE2L3,NM_004289
S1PR3,NM_001001938
HS3ST3A1,NM_006042
SLC10A1,NM_003049
PRSS35,NM_001170423
IFI44,NM_006417
FGF2,NM_001361665
CCDC151,NA
C20orf203,NM_182584
SYNM,NM_015286
ABCC9,NM_001377273
ZNF10,NM_015394
TNFRSF1A,NM_001065
GLRA1,NM_000171
CASZ1,NM_001039183
DIRC3,NR_026597
LRFN2,NM_020737
LGALS3,NM_001177388
IL7,NM_000880
SERPING1,NM_000062
RANBP3L,NM_001161429
HSPA1A,NM_005345
PCDH9-AS1,NA
APOC1,NM_001321065
BARD1,NM_000465
RADIL,NM_018059
CNN3,NM_001286055
MAGI1-AS1,NR_046575
DSC1,NM_004948
C3orf79,NA
RAI2,NM_001172732
DNAH10,NM_001372106
RBM5-AS1,NR_045388
FZD5,NM_003468
SPDYE16,NM_001351597
TTLL6,NM_001130918
ENG,NM_000118
TCAP,NM_003673
SYCP2L,NM_001040274
PI15,NM_001324403
APOE,NM_000041
MT1M,NM_176870
GCK,NM_000162
C2orf15,NM_001317992
PNMT,NM_002686
AXDND1,NM_144619
HIST2H2BE,NA
RASGRP3,NM_001139488
FAM90A1,NM_001319982
C1RL,NM_001297640
SLC35F4,NM_001080455
IFITM3,NM_021034
S100A6,NM_014624
GMPR,NM_006877
HS3ST3B1,NM_006041
HSPB8,NM_014365
ABHD15-AS1,NA
FBXO32,NM_001242463
SLC15A5,NM_001170798
DST,NM_001144769
WDFY3-AS1,NR_046707
FZD7,NM_003507
PSENEN,NM_001281532
RBMS3-AS2,NR_046557
LPIN3,NM_001301860
C8orf37-AS1,NA
ENDOU,NM_001172439
DMC1,NM_001278208
ACER2,NM_001010887
DNAJB4,NM_001317099
PTPN7,NM_001199797
GPR39,NM_001508
TMC4,NM_001145303
IRAK2,NM_001570
PLCE1,NM_001165979
CYP39A1,NM_001278738
PCCA-AS1,NR_047686
SFRP4,NM_003014
LRP4-AS1,NR_038909
DIO2,NM_000793
AEBP1,NM_001129
PFKFB1,NM_001271804
MYH11,NM_001040113
SLC28A2,NM_004212
EGF,NM_001178130
IL13RA1,NM_001560
MT1X,NM_005952
MAEL,NM_001286377
DNAJB5,NM_001135004
WIF1,NM_007191
IL12RB2,NM_001258214
IL1RAP,NM_001167928
ETS1,NM_001143820
TMEM72-AS1,NR_033842
RPE65,NM_000329
STK24,NM_001032296
NOTCH3,NM_000435
CIB2,NM_001271888
CFAP44-AS1,NR_046728
SERPIND1,NM_000185
SLC38A2,NM_001307936
AMIGO2,NM_001143668
SMIM2-AS1,NR_104064
GCNT7,NM_080615
CRYZ,NM_001130042
CALCRL,NM_001271751
IPO9-AS1,NR_046696
PSMB9,NM_002800
ZNF69,NM_001321163
XYLT1,NM_022166
CFLAR-AS1,NR_040030
PYCR1,NM_001282279
TRIM29,NM_001330382
HIST1H4H,NA
VWA1,NM_022834
FZD9,NM_003508
AGRN,NM_001305275
PSMG4,NM_001128591
NOD1,NM_001354849
RHBDL2,NM_001304746
CLEC5A,NM_001301167
ARID3A,NM_005224
SAMD4A,NM_001161576
HDAC4-AS1,NR_135575
ALS2CL,NM_001190707
ITPKC,NM_001411098
BTBD17,NM_001080466
MARVELD1,NM_031484
IQCM,NM_001363507
CPVL,NM_001348052
HK2,NM_000189
TRIM47,NM_033452
NQO1,NM_000903
NEU4,NM_001167599
BGN,NM_001711
MYH9,NM_002473
PLEKHA5,NM_001143821
DDX3Y,NM_001122665
SLC38A1,NM_001077484
HMOX1,NM_002133
NMI,NM_004688
MYRFL,NM_182530
TCF4-AS2,NA
UBR5-AS1,NA
SLC7A14-AS1,NR_135555
UGCG,NM_003358
YTHDF1,NM_017798
DSCC1,NM_024094
GNG12-AS1,NR_040077
DNAJA1,NM_001314039
FBXO2,NM_012168
TMEM51-AS1,NM_182534
KCNQ4,NM_004700
ADAM33,NM_001282447
FAM43B,NM_207334
EGR3,NM_001199880
ATP2A1,NM_001286075
APOL6,NM_030641
PDE6C,NM_006204
MUC1,NM_001018016
SCG2,NM_003469
MYOT,NM_001135940
PGAM2,NM_000290
PATL2,NM_001145112
FO393419.2,NA
CR381653.1,NA
C18orf54,NM_001288980
GDPD2,NM_001171191
ARSG,NM_001267727
ARID5B,NM_001244638
BACH2,NM_001170794
PLIN4,NM_001080400
MT1A,NM_005946
SLC13A4,NM_001318192
DOCK11,NM_144658
SLC30A1,NM_021194
LRTM1,NM_001304389
UBASH3B,NM_001363365
F5,NM_000130
ADIRF,NM_006829
TSIX,NR_003255
PLAAT4,NM_004585
AFDN-DT,NM_001042508
NDP-AS1,NR_046631
ABCA12,NM_015657
MKNK1-AS1,NR_038403
IGFBP7-AS1,NR_034081
NRARP,NM_001004354
SEMA3D,NM_001384900
MRPS6,NM_032476
SLC7A11-AS1,NR_038380
CHEK2,NM_001005735
MTRNR2L8,NM_001190702
PDE8B,NM_001029851
PIRT,NM_001101387
TBX6,NM_004608
SFTPD,NM_003019
BCO1,NM_017429
GP6,NM_001083899
MKNK2,NM_017572
BACE2,NM_012105
OSMR,NM_001168355
A4GALT,NM_001318038
STEAP3,NM_001008410
ARHGEF38,NM_001242729
PM20D1,NM_152491
PPP1R3G,NM_001145115
SLC39A12-AS1,NR_038419
SAXO1,NM_001287049
P2RY12,NM_022788
HSP90AA1,NM_001017963
RASD1,NM_001199989
MAPRE2,NM_001143826
TRMT9B,NM_001099677
HIST1H2BD,NA
KCTD3,NM_001319294
DCT,NM_001129889
LLGL2,NM_001015002
SOCS3,NM_001378932
FBXO24,NM_001163499
C17orf67,NM_001085430
IL1R1,NM_000877
IFI35,NM_001330230
EVA1B,NM_001304762
GPR87,NM_023915
PPP1R3C,NM_005398
VASN,NM_138440
CHST9,NM_001243848
BX284613.2,NA
TMPRSS11A,NM_001114387
FAM20C,NM_020223
GPX2,NM_002083
MLANA,NM_005511
ARHGAP15,NM_018460
ZFP36,NM_003407
NAV2-AS2,NR_046672
PRKX-AS1,NR_046643
DHRS13,NM_144683
Z97200.1,NA
SNX31,NM_001363720
GLIS3-AS1,NM_032764
DLEC1,NM_001321153
IGFBP5,NM_000599
IGFLR1,NM_001346003
EFCAB6-AS1,NR_046563
HSD17B8,NM_014234
CRYAB,NM_001289807
PIM3,NM_001001852
IFITM2,NM_006435
LNCSRLR,NR_146297
MAP3K14,NM_003954
NRP1,NM_001024628
SLC22A3,NM_021977
OVCH1,NM_001353179
MT2A,NM_005953
ACTA2,NM_001141945
CEBPB,NM_001285878
NDRG1,NM_001135242
OSMR-AS1,NA
IFNLR1,NM_170743
PI16,NM_001199159
PLSCR1,NM_001363872
RHOXF1-AS1,NR_131238
GPX3,NM_001329790
SLC39A14,NM_001128431
TNNT1,NM_001126132
RELL1,NM_001085399
ASB14,NM_001142733
JHY,NM_001363087
HSD11B1,NM_001206741
GAGE10,NM_001098413
IER5L,NM_203434
GNA14,NM_004297
NFATC2,NM_001136021
DNAJB1,NM_001300914
SLC44A3,NM_001114106
ACTN1,NM_001102
RHD,NM_001127691
GBP7,NM_207398
GADD45A,NM_001199741
TEKT1,NM_053285
SHISA9,NM_001145204
CDC7,NM_001134419
STK32A,NM_001112724
CXCR4,NM_001008540
PDE10A,NM_001130690
CFAP47,NM_001304548
FAM215B,NA
ZIC1,NM_003412
SCARA3,NM_016240
PML,NM_002675
ART3,NM_001130016
ALDH16A1,NM_001145396
PROS1,NM_000313
P3H2,NM_001134418
SAMD11,NM_001385640
LRAT,NM_001301645
PRR26,NA
PCAT1,NR_045262
CCDC26,NR_130917
FYB2,NM_001004303
ADAMTS6,NM_014273
TSPAN11,NM_001080509
ZNF804B,NM_181646
DBI,NM_001079862
GRAMD2A,NM_001012642
INPP5D,NM_001017915
ICAM1,NM_000201
SMAD9,NM_001127217
DLGAP1-AS2,NM_032691
ARHGAP18,NM_033515
EPHA2,NM_001329090
EPHA7,NM_001288629
MPPED2-AS1,NR_183760
MT1E,NM_001363555
GAS6-AS1,NM_001039799
DISC1FP1,NR_104190
LMOD1,NM_012134
VCAN-AS1,NR_136215
MPRIP-AS1,NA
PIM1,NM_001243186
TMTC1,NM_001193451
VEPH1,NM_001167911
DOCK4-AS1,NR_103806
CEBPD,NM_005195
SAP25,NM_001168682
MTMR11,NM_001145862
GUCY2C,NM_004963
C9orf153,NM_001010907
COL24A1,NM_001349955
ADAM12,NM_001288973
MAOB,NM_000898
EFNA1,NM_004428
STIP1,NM_001282652
AQP1,NM_000385
RFTN1,NM_015150
IFRD1,NM_001007245
GLIPR2,NM_001287010
TRIM5,NM_001410958
COL6A6,NM_001102608
CYP4F3,NM_000896
CFAP54,NM_001306084
NFKB2,NM_001077494
CCDC73,NM_001008391
CFI,NM_000204
CSDC2,NM_014460
LOXL2,NM_002318
ETV6,NM_001413913
RASSF3,NM_178169
TXNIP,NM_001313972
HUNK,NM_014586
TPST1,NM_003596
PFKP,NM_001242339
MT1F,NM_001301272
ANKRD20A4,NA
PRELP,NM_002725
FAP,NM_001291807
CPNE8,NM_153634
SLC43A3,NM_001278201
CHI3L1,NM_001276
KLF4,NM_001314052
CP,NM_000096
SYTL4,NM_001129896
MT1G,NM_001301267
CHORDC1,NM_001144073
