GENE_SYMBOLS,refseq_ids
TMEM161B-AS1,NA
EIF4A2,NM_001967
AMPD2,NM_001257361
ZNF680,NM_001130022
UBE2S,NM_014501
TPRG1L,NM_182752
NGRN,NM_001033088
TEX15,NM_001350162
CDKN2AIPNL,NM_080656
CALM3,NM_001329921
PDE10A,NM_001130690
NEU1,NM_000434
PTPN13,NM_006264
RABAC1,NM_006423
HSPA5,NM_005347
NUDT11,NM_018159
SPRYD3,NM_032840
ZCCHC12,NM_001312891
DHDDS,NM_001243564
TSC22D3,NM_001015881
TRPC7,NM_001167576
PHF23,NM_001284517
SRXN1,NM_080725
IGIP,NM_001007189
PMM2,NM_000303
SLITRK4,NM_001184749
ZC2HC1B,NM_001013623
CBX4,NM_003655
FAM32A,NM_014077
EEF1AKMT4,NM_032331
AIP,NM_001302959
GABARAP,NM_007278
AK7,NM_001350888
CXXC4,NM_025212
PRKCD,NM_001316327
AAMP,NM_001087
KCP,NM_001135914
UBL4A,NM_014235
EIF1AX,NM_001412
BACH2,NM_001170794
HSP90AA1,NM_001017963
PEF1,NM_001359651
H1FX,NA
DUBR,NR_028301
EHD1,NM_001282444
NCBP2AS2,NM_001355243
TBCC,NM_003192
COA7,NM_023077
BPGM,NM_001293085
ISM1,NM_080826
EYS,NM_001142800
PLA2R1,NM_001007267
BDH1,NM_004051
CA13,NM_198584
SELENOM,NM_080430
TMEM115,NM_007024
CRH,NM_000756
WDR77,NM_001317062
FRMPD1,NM_001371223
LDHA,NM_001135239
CBLN4,NM_080617
RGS4,NM_001102445
VPS18,NM_020857
FGF1,NM_000800
ARL6IP1,NM_001313858
ZBBX,NM_001199201
KCNJ11,NM_000525
MRPL17,NM_022061
PER2,NM_003894
JAGN1,NM_001363890
SYN3,NM_001135774
KMO,NM_001410944
SEPHS2,NM_012248
PRELID1,NM_001271828
ARHGAP18,NM_033515
AIMP2,NM_001326606
UBE2L6,NM_004223
ARSG,NM_001267727
CHST2,NM_004267
TMEM203,NM_053045
CYGB,NM_134268
CYCS,NM_018947
ENO2,NM_001975
HNRNPAB,NM_004499
KCTD4,NM_198404
RND2,NM_005440
SST,NM_001048
HELLPAR,NA
DYNLT3,NM_006520
SCG2,NM_003469
ATP6V1G1,NM_004888
PEG13,NR_144431
RTL6,NM_032287
DCDC2,NM_001195610
TNFSF12,NM_003809
SLC25A15,NM_014252
NOP9,NM_001286367
CHGB,NM_001819
LYRM9,NM_001076680
NCDN,NM_001014839
WASF3-AS1,NA
NECTIN3-AS1,NR_045114
H1F0,NA
SLC26A4-AS1,NR_028137
SLC25A25,NM_001006641
DIRAS1,NM_145173
CSTF2T,NM_015235
RNASEK,NM_001004333
CLMN,NM_024734
BUB3,NM_001007793
KBTBD7,NM_032138
STARD13-AS,NR_046693
RTL1,NM_001134888
TMEM17,NM_198276
FKBP4,NM_002014
RTL8A,NM_001078172
MEF2C-AS2,NR_146284
NMNAT1,NM_001297778
MRPS12,NM_021107
CHRNB2,NM_000748
TRIB2,NM_021643
GPX4,NM_001039847
NTM-AS1,NM_207432
DEXI,NM_014015
ARSK,NM_198150
NAP1L2,NM_021963
HCG11,NR_026790
UQCC3,NM_001085372
INAFM1,NM_178511
PNMA8C,NM_001386793
PGLYRP1,NM_005091
CPED1,NM_001105533
TIRAP,NM_001039661
XBP1,NM_001079539
ATP6V1F,NM_001198909
SRP14,NM_001309434
FLRT1,NM_001384466
LRRC61,NM_001142928
FKBP8,NM_001308373
IRF2BP1,NM_015649
HSP90AB1,NM_001271969
DNAJC3-DT,NR_132117
CBR3,NM_001236
DUSP7,NM_001947
C11orf68,NM_001135635
AMIGO1,NM_020703
DNAI1,NM_001281428
SHANK2-AS1,NR_046567
KIF26B-AS1,NR_151721
DNA2,NM_001080449
ARF6,NM_001663
CEND1,NM_016564
IL18,NM_001243211
BCL2L14,NM_001370268
HEIH,NR_045680
CYP1B1-AS1,NM_173652
PNPO,NM_018129
Z82217.1,NA
GAPDH,NM_001256799
MRPS24,NM_032014
POP7,NM_005837
CHRM5,NM_001320917
PELI3,NM_001098510
MAFB,NM_005461
ZPBP,NM_001159878
LMNB1-DT,NR_134485
SLC25A5,NM_001152
ZNF385D-AS1,NR_046731
PHLDA1,NM_007350
UQCR10,NM_001003684
CPEB1-AS1,NR_046096
MARCKSL1,NM_023009
PPEF1,NM_001377986
DLX5,NM_005221
VGF,NM_003378
TPI1,NM_000365
TUSC1,NM_001004125
ALDOC,NM_005165
C3orf67-AS1,NA
EDDM13,NM_001354658
RFK,NM_018339
ZRANB2-AS2,NA
NOP10,NM_018648
TOMM22,NM_020243
TLCD3A,NM_001318006
HAS1,NM_001297436
SNX8,NM_013321
DCDC2B,NM_001099434
GHITM,NM_014394
CFAP46,NM_001200049
NPY1R,NM_000909
EEF1A2,NM_001958
LECT2,NM_002302
ADGRV1,NM_032119
ARL2BP,NM_012106
L3MBTL3,NM_001007102
GABRG3-AS1,NR_120343
ST8SIA2,NM_001330416
CCDC106,NM_001370467
TSPYL1,NM_003309
DLX2,NM_004405
HES4,NM_001142467
UBQLN2,NM_013444
NFKBIE,NM_004556
LMO7-AS1,NR_120410
GRM5-AS1,NR_049724
MEOX2,NM_005924
C6orf226,NM_001008739
STPG4,NM_001163561
NDUFB11,NM_001135998
SLC25A11,NM_001165417
LSR,NM_001260489
CCDC115,NM_001321118
PAFAH1B3,NM_001145939
SCOC,NM_001153446
MEPCE,NM_001194990
CTXN2,NM_001145668
LRRC29,NA
ARRDC3-AS1,NR_027435
KCNAB1,NM_001308217
NTRK3-AS1,NR_038229
ABCD2,NM_001412788
C2orf16,NM_032266
PAH,NM_000277
ENDOG,NM_004435
VIP,NM_003381
CHCHD4,NM_001098502
EVI2B,NM_006495
SLC51A,NM_152672
H3F3B,NA
POLR2K,NM_005034
LMCD1,NM_001278233
SLC9A3R2,NA
BRCA1,NM_001407571
C14orf119,NM_017924
YRDC,NM_024640
TCEAL8,NM_001006684
DLGAP1-AS4,NR_102696
IMP3,NM_018285
ZNF675,NM_138330
H2AFZ,NA
DYNLRB1,NM_001319157
PAIP2B,NM_020459
CCDC65,NM_001286957
FAM229A,NM_001167676
TUBB2A,NM_001069
CELF2-AS2,NR_046108
SEM1,NM_001201450
ARHGAP28,NM_001010000
GPR27,NM_018971
PRDM6,NM_001136239
TCHP,NM_001143852
HSD17B12,NM_016142
TENM3-AS1,NR_027107
IDNK,NM_001001551
ARMCX5-GPRASP2,NM_001199818
DPP10-AS3,NR_132105
DLEU2L,NR_002771
RNF26,NM_032015
ENO4,NM_001242699
CPT2,NM_000098
IQCA1,NM_001270584
PDIA4,NM_001371244
CA3,NM_005181
ARMCX6,NM_001009584
HIGD1A,NM_001099668
HCRTR2,NM_001384272
PRKCA-AS1,NR_110822
SLC24A1,NM_001254740
IGFBP5,NM_000599
CCDC196,NM_001004331
NFKBIA,NM_020529
CLDN20,NM_001001346
IPO9-AS1,NR_046696
PPIF,NM_005729
MORC2-AS1,NM_153044
RRS1,NM_015169
RHOB,NM_004040
ARL4D,NM_001661
KCTD12,NM_138444
NAT16,NM_001369694
CDHR2,NM_001171976
SLC22A6,NM_004790
LTBP1,NM_000627
SP2-AS1,NR_103856
PLCXD2,NM_001134478
PDE6B,NM_000283
SUMO4,NM_001002255
RPS5,NM_001009
TMEM251,NA
NOP14-AS1,NR_015453
GAB1,NM_002039
PRICKLE2-AS3,NR_046702
OSTN,NM_198184
ZBTB33,NM_001184742
TDG,NM_001008411
Z99496.2,NA
HAAO,NM_012205
KAZN-AS1,NR_149058
FUT2,NM_000511
RNF5,NM_006913
TRPC3,NM_001130698
GNG12-AS1,NR_040077
C4orf45,NM_152543
METAP1D,NM_001322278
NAP1L3,NM_004538
ATG101,NM_001098673
STK16,NM_001008910
PCK2,NM_001018073
CETN2,NM_004344
SYCE1L,NM_001129979
KCNMB2-AS1,NR_126560
CBR3-AS1,NR_038892
TMEM47,NM_031442
KIF9,NM_001134878
CITED2,NM_001168388
ZNF337-AS1,NR_126465
MTCP1,NM_001018025
EIF5A,NM_001143760
HEXIM1,NM_006460
INO80-AS1,NR_170322
FGF12-AS1,NR_046596
RPS19BP1,NM_194326
RARRES1,NM_002888
TICAM2,NM_021649
ARMCX5-GPRASP2.1,NA
STARD4-AS1,NR_040093
NR1D1,NM_021724
AGBL5,NM_001035507
MTFP1,NM_001003704
HSPA8,NM_006597
CALB2,NM_001740
NUDT15,NM_001304745
TMEM208,NM_001318217
SPDYE5,NM_001099435
KDM7A,NM_030647
WDR88,NM_173479
TMLHE-AS1,NR_039991
STARD10,NM_006645
ATP6V1G2,NM_001204078
NRIP2,NM_031474
NUCB1-AS1,NR_046633
DLGAP4-AS1,NR_109939
GRAMD1C,NM_001172105
BASP1-AS1,NM_173669
ST7-AS2,NR_002331
KCNE1,NM_000219
CHL1-AS1,NR_110739
MZF1-AS1,NR_027334
CEP152,NM_001194998
DLGAP1-AS3,NR_038895
FAM43A,NM_153690
ETV1,NM_001163147
OTUD1,NM_001145373
FAM222A-AS1,NM_032897
SOX5-AS1,NR_120472
EIF5A2,NM_020390
ZNF561-AS1,NM_001242812
TRBC2,NA
TP53TG5,NM_014477
MNS1,NM_018365
Z97989.1,NA
FAM174C,NM_017914
PHKG1,NM_001258459
FUNDC1,NM_173794
IGFBP3,NM_000598
STK10,NM_005990
LMCD1-AS1,NR_033378
S1PR3,NM_001001938
PRR36,NM_001080403
ATP5F1D,NM_001001975
SMG8,NM_018149
RPL22L1,NM_001099645
GEMIN7-AS1,NR_134887
ANKMY1,NM_001282771
PCBD1,NM_000281
WWC3-AS1,NA
RPRM,NM_019845
MIR34AHG,NR_132742
MYCBP2-AS1,NR_046716
OST4,NM_001134693
MIR762HG,NR_110940
SAMD4A,NM_001161576
KCNMA1-AS3,NR_126365
ALDH1A2,NM_001206897
TMEM220,NM_001004313
NUDT16L1,NM_001193452
OPN5,NM_001030051
TSPOAP1-AS1,NR_038410
ITGBL1,NM_001271754
TSPYL4,NM_021648
RNF208,NM_001388297
C3orf49,NM_001355236
ZNF565,NM_001042474
C17orf78,NM_001321399
UNC119,NM_001330166
ZXDB,NM_007157
IQUB,NM_001282855
TRPC5OS,NM_001195576
BACH1,NM_001011545
ETV4,NM_001079675
DLGAP1-AS5,NR_036489
MUC6,NM_005961
ALG1L2,NM_001136152
NMU,NM_001292045
HIST3H2A,NA
POLR1C,NM_001318876
CFAP100,NM_182628
LBH,NM_030915
RBP2,NM_004164
LAMB3,NM_000228
EGF,NM_001178130
ABCA9-AS1,NR_126414
GAU1,NR_110112
GSTP1,NM_000852
NEURL1-AS1,NR_120675
BMP2,NM_001200
SLC14A2,NM_001242692
NRL,NM_001354768
RNF32,NM_001184996
SPRY1,NM_001258038
MSTN,NM_005259
BANF1,NM_001143985
CYP26A1,NM_000783
GRID1-AS1,NR_038986
TMPRSS9,NM_001385642
POMZP3,NM_012230
RABEPK,NM_001174152
PDZK1,NM_001201325
STRADB,NM_001206864
FRAT2,NM_012083
ZNF324B,NM_207395
RAI1-AS1,NR_130894
MEG9,NR_047664
PCNA,NM_002592
ABCA7,NM_019112
FAM43B,NM_207334
RASL10B,NM_033315
FAM50B,NM_012135
OGFRP1,NR_036498
SRD5A3-AS1,NR_037969
DDIT4,NM_019058
HRH1,NM_000861
AFAP1-AS1,NM_032654
SCART1,NM_001033584
PCBP1,NM_006196
RBM3,NM_001017430
FICD,NM_007076
GJD2,NM_020660
TMEM81,NM_203376
CASP8,NM_001080124
ACTB,NM_001101
OPRK1,NM_000912
SPDYE1,NM_001378423
ZNF593,NM_015871
SERPINE3,NM_001101320
NCK1-DT,NR_110175
MAIP1,NM_001369399
HLA-A,NM_001242758
SEMA6A-AS1,NR_109879
HEY1,NM_001040708
PRDX2,NM_005809
FAT1,NM_005245
TAC3,NM_001006667
DLL3,NM_016941
GCHFR,NM_005258
RHNO1,NM_001252499
MAFG-DT,NA
BBOX1-AS1,NR_125766
APOLD1,NM_001130415
FOXO4,NM_001170931
SLC35C1,NM_001145265
EDRF1-AS1,NR_120633
BGLAP,NM_199173
PAPPA,NM_002581
RAB17,NM_022449
STK17A,NM_004760
C10orf143,NM_001355042
NR2F2,NM_001145155
ADARB2-AS1,NM_001098830
ERICH3-AS1,NR_121670
PKD2L2,NM_001258448
GYG2,NM_001079855
NEDD9,NM_001142393
ZNF93,NM_001004126
ARHGAP9,NM_001080156
CCND1,NM_053056
SLC3A1,NM_000341
DAPK2,NM_001363730
EFCAB12,NM_207307
DCXR,NM_001195218
SNCG,NM_001330120
CCT6B,NM_001193529
PEX12,NM_000286
MBNL3,NM_001170701
MIR4500HG,NR_033829
CADM2-AS1,NA
MTRF1,NM_001354073
KLHL1,NM_001286725
HAT1,NM_001033085
ZBTB22,NM_001145338
CRLF3,NM_015986
MCUB,NM_017918
SH3BGRL3,NM_031286
RGS16,NM_002928
KDM4A-AS1,NR_033827
SLC5A3,NM_006933
MAFF,NM_001161572
KIRREL3-AS1,NR_174952
CDKN2C,NM_001262
CABP7,NM_182527
LARGE-AS1,NR_038949
PIPOX,NM_016518
DCN,NM_001920
MIF,NM_002415
C1orf56,NM_017860
SNX31,NM_001363720
SMCR5,NM_144774
LNX1-AS1,NR_046622
ADAMTSL4-AS1,NM_001025493
ASCL1,NM_004316
Z99758.1,NA
CLIP1-AS1,NR_045382
DOCK6,NM_001367830
GCNT7,NM_080615
PCDH18,NM_001300828
MCAM,NM_006500
SMKR1,NM_001195243
GSG1,NM_001080554
ADAMTS5,NM_007038
HAPLN4,NM_023002
LXN,NM_020169
SCAT2,NR_157844
LOXL3,NM_001289164
SLC22A4,NM_003059
GNG4,NM_001098721
MSH5,NM_002441
ADRA2A,NM_000681
SEPTIN1,NM_001365977
SNURF,NM_001394334
TTC21B-AS1,NR_038983
FDXACB1,NM_138378
AP1G2,NM_001282474
NOTUM,NM_178493
RFX4,NM_001206691
RBMS3-AS3,NR_109804
CNTN4-AS2,NR_046555
SLC18A2,NM_003054
SFTPD,NM_003019
PRRG1,NM_000950
FAM160A1,NA
SDHAF1,NM_001042631
GAS1RR,NR_049794
NOCT,NM_012118
GLRA1,NM_000171
DLGAP2-AS1,NR_103863
MATR3,NM_001194954
C6orf118,NM_144980
GPR82,NM_080817
CENPJ,NM_018451
SCNN1G,NM_001039
C1QTNF4,NM_031909
ECM2,NM_001197295
GDF10,NM_004962
MFSD5,NM_001170790
KIAA1257,NA
SPATA2L,NM_152339
PLK3,NM_004073
SYNPO2L,NM_001114133
DOK7,NM_001164673
CBLN1,NM_004352
CORT,NM_001302
KCNQ5-IT1,NR_120503
CRYBG1,NM_001371242
FFAR4,NM_001195755
ANXA2,NM_001002857
ALG13-AS1,NA
MCHR1,NM_005297
INKA1,NM_001366281
LRRC63,NM_001024609
RBM20,NM_001134363
INSL6,NM_007179
YDJC,NM_001017964
TEX53,NM_001354645
CXXC5,NM_001317199
CFTR,NM_000492
RNF213,NM_001256071
FGF17,NM_001304478
ATF5,NM_001193646
SNCB,NM_001001502
UBOX5-AS1,NR_038395
A2ML1-AS1,NA
MROH6,NM_001100878
SPDYE3,NM_001004351
SLC35A4,NM_001394034
SERTAD4,NM_001354173
PPFIA2-AS1,NR_120491
CADM2-AS2,NR_046752
USHBP1,NM_001297703
HYAL2,NM_003773
UPK1B,NM_006952
C1QL1,NM_006688
SLC16A6,NM_001174166
RHBDL2,NM_001304746
FBLIM1,NM_001024215
CCDC71L,NM_175884
NTNG1,NM_001113226
LONRF3,NM_001031855
DDT,NM_001084392
SAXO2,NM_001008226
C1orf162,NM_001300834
RBMS3-AS2,NR_046557
SLC2A12,NM_145176
PINK1-AS,NR_046507
Z99127.1,NA
BRIP1,NM_032043
IGSF10,NM_001178145
PAPPA2,NM_020318
PPP1R1A,NM_006741
FLACC1,NM_001127391
VEGFA,NM_001025366
SRRM2-AS1,NR_027274
FN1,NM_001306129
DLGAP1-AS1,NM_001039796
TAC1,NM_003182
TESK2,NM_001320800
CPT1B,NM_001145134
IL7,NM_000880
P2RY14,NM_001081455
LLGL2,NM_001015002
MAGI1-AS1,NR_046575
ANTXR2,NM_001145794
CATIP-AS2,NR_125777
MRPL28,NM_006428
PCGF1,NM_032673
FO393401.1,NA
NAV2-AS3,NR_174949
NPTX1,NM_002522
PRR26,NA
CMTM7,NM_138410
PDC,NM_002597
CRTC3-AS1,NR_120372
SPATA21,NM_001353349
FILIP1L,NM_001042459
SAP25,NM_001168682
SALL1,NM_001127892
NCKAP5-AS2,NR_110294
FGF14-AS1,NR_125912
IRF2BPL,NM_024496
NUDT13,NM_001283014
PRSS48,NM_001353611
GABRR2,NM_002043
OMD,NM_005014
SLC10A4,NM_152679
CEACAM1,NM_001024912
PCDH9-AS4,NR_046637
SNAP25-AS1,NR_040710
NEAT1,NR_002802
NT5DC2,NM_001134231
NGF-AS1,NR_157569
A2ML1,NM_001282424
ACSM3,NM_005622
Z84468.1,NA
KIF15,NM_020242
DNMBP-AS1,NR_024130
HTT-AS,NR_045414
C18orf54,NM_001288980
RORA-AS1,NR_120339
ANGPT2,NM_001118887
SMIM18,NM_001206847
SLC26A5,NM_001167962
ANKUB1,NM_001144960
NOC4L,NM_001414688
PRPH2,NM_000322
SPAG5,NM_006461
RGS5,NM_001195303
KCNMA1-AS1,NR_120655
AP4B1-AS1,NR_037864
SCARA5,NM_001413201
MYT1L-AS1,NR_024468
GLI3,NM_000168
CLIC5,NM_001114086
ZNF837,NM_001129730
GPR3,NM_005281
SYNGAP1-AS1,NR_174954
SP8,NM_182700
ABCA12,NM_015657
PLN,NM_002667
G0S2,NM_015714
PPP3CB-AS1,NR_132103
FERMT3,NM_001382361
AZIN1-AS1,NA
SSTR1,NM_001049
MICALL1,NM_001410818
MMP21,NM_147191
TNS3,NM_001410877
SYNPR-AS1,NR_046677
ARHGAP26-AS1,NR_046680
FMO5,NM_001144829
KPTN,NM_001291296
NDST1-AS1,NR_105061
RNF217-AS1,NR_026876
PDGFD,NM_025208
GGCX,NM_000821
PCDH9-AS2,NR_046527
OR6A2,NM_003696
SPRY2,NM_001318536
REC114,NM_001042367
VAMP2,NM_001330125
LAMP5,NM_001199897
USP2-AS1,NR_034160
NPFFR1,NM_022146
ANGPTL2,NM_012098
GABRA6,NM_000811
NEFH,NM_021076
GPATCH4,NM_001396855
STARD4,NM_001308056
ARNTL2-AS1,NA
LARS2-AS1,NR_048543
CXCL14,NM_004887
SLC7A14-AS1,NR_135555
ZNF724,NM_001355404
CCDC178,NM_001105528
ACOT6,NM_001037162
PCCA-AS1,NR_047686
CFAP99,NM_001193282
MYL5,NM_001363650
ADORA2A,NM_000675
LPAR6,NM_001162497
SPDYE21P,NA
ZBTB32,NM_001316902
FYCO1,NM_001386421
THRIL,NR_110375
HTR7,NM_000872
LCP2,NM_005565
CITED1,NM_001144885
STAG3,NM_001282716
SRGAP2-AS1,NR_104189
IQGAP2,NM_001285460
RPH3AL,NM_001190411
RGS2,NM_002923
MIR4300HG,NR_120571
ZMYM4-AS1,NR_046659
VPS9D1-AS1,NR_036480
GCKR,NM_001486
DPH6-DT,NR_038251
CCN5,NM_001323369
MIR548A1HG,NR_149116
SH3PXD2A-AS1,NR_038940
PELO,NM_015946
PAPSS2,NM_001015880
TMCO4,NM_001349112
THSD4,NM_001286429
IFI27,NM_001130080
ARMC3,NM_001282745
KLHL17,NM_198317
DAB1-AS1,NR_104362
TUBB6,NM_001303524
CDKN1C,NM_000076
HELB,NM_001370285
TNFSF13B,NM_001145645
HHIP,NM_022475
ADCY10,NM_001167749
NOTCH4,NM_004557
AF235103.3,NA
MIR155HG,NR_001458
ARHGEF38,NM_001242729
SLC16A3,NM_001042422
ASPN,NM_001193335
RTL9,NM_001385449
LHX4,NM_033343
HMCN2,NM_001291815
ATP1A1-AS1,NM_032766
LEPR,NM_001003679
STK32B,NM_001306082
ANLN,NM_001284301
RFX3-AS1,NA
GJA9,NM_030772
APOBEC4,NM_203454
MAD2L1,NM_002358
PCDH9-AS3,NR_046636
VEPH1,NM_001167911
CHAC2,NM_001008708
RMDN2-AS1,NR_102712
SFRP4,NM_003014
CAPN13,NM_144575
MEIOC,NM_001033659
SEPSECS-AS1,NR_037934
TARID,NR_109982
CD247,NM_000734
RERE-AS1,NR_125999
MKRN2OS,NM_001195279
GRIK1-AS1,NR_027021
SLC38A11,NM_001199148
CRPPA-AS1,NR_038946
ELK3,NM_001303511
RNF157-AS1,NR_040017
KCNQ5-AS1,NR_046621
C8orf37-AS1,NA
HTR2B,NM_000867
Z99774.1,NA
KCNQ1OT1,NR_002728
PACRG-AS3,NR_122120
LANCL1-AS1,NR_110604
TMC4,NM_001145303
RASGRP3,NM_001139488
CDK2AP2,NM_001271849
MAGEL2,NM_019066
HIST2H2BE,NA
KCNV2,NM_133497
MRVI1-AS1,NA
ACSM6,NM_207321
ZNF703,NM_025069
EIF1B-AS1,NR_033965
NIBAN3,NM_001098524
C12orf40,NM_001031748
CCDC192,NM_001317938
RGL4,NM_001329424
ASTN2-AS1,NR_033973
DOLK,NM_014908
LSAMP-AS1,NR_109998
NPPC,NM_024409
NEMP2,NM_001142645
C22orf23,NM_001207062
RBPMS,NM_001008710
EMILIN2,NM_032048
MIR22HG,NM_001001870
FAM86B1,NM_001083537
AJ009632.2,NA
MRTFA-AS1,NR_109965
GLYAT,NM_005838
SLC39A8,NM_001135146
TMEM140,NM_018295
MASP2,NM_006610
TUSC7,NR_015391
PP2D1,NM_001252657
SPATA1,NM_001081472
DNASE1L2,NM_001301680
FAM242F,NR_135136
EVC,NM_001306090
SEMA6A-AS2,NR_147170
RIN3,NM_001319987
SLC10A1,NM_003049
MYO7A,NM_000260
CHST9,NM_001243848
FJX1,NM_014344
C5orf67,NM_001287053
ELF3-AS1,NR_146472
TMEM100,NM_001099640
SCRT2,NM_033129
ADRA2C,NM_000683
SLC22A1,NM_003057
NTN1,NM_004822
CYP3A5,NM_000777
MAK,NM_001242385
MYO16-AS1,NR_047700
GNRHR,NM_000406
KCNIP2-AS1,NR_045118
GK-AS1,NR_046603
PRKD3,NM_005813
SLC7A5,NM_003486
SPINK8,NM_001080525
TH2LCRR,NR_132124
CIB4,NM_001029881
C4orf36,NM_001369888
DGUOK-AS1,NR_104029
WDFY3-AS1,NR_046707
CXCL17,NM_198477
PITRM1-AS1,NR_038284
OCIAD1-AS1,NR_146806
HIF1A-AS3,NR_144368
KTI12,NM_138417
LY86-AS1,NM_173675
RMI2,NM_152308
MACROD2-AS1,NR_037841
DCDC1,NM_001350255
ZNF385D-AS2,NR_046876
PNOC,NM_001284244
NNMT,NM_001372045
P4HA3,NM_001288748
DEUP1,NM_181645
WFIKKN1,NM_053284
ITFG1-AS1,NR_110903
SOX4,NM_003107
C2orf15,NM_001317992
MAP3K20-AS1,NR_033882
ADGRG2,NM_001079858
LNCOC1,NR_038925
FAM184B,NM_015688
PPEF2,NM_006239
FAM81B,NM_152548
OOEP,NM_001080507
RNF125,NM_017831
BYSL,NM_004053
ABI3BP,NM_001349329
PEBP4,NM_001363233
LRRC75A,NM_001113567
TMEM108-AS1,NR_110812
ALDOA,NM_000034
SLC28A2,NM_004212
IER5,NM_016545
ABCB1,NM_000927
ANKRD18B,NM_001013728
SSC4D,NM_080744
SLFNL1-AS1,NR_037868
HYAL1,NM_033159
GRM7-AS1,NR_046606
DCAF12L2,NM_001013628
TEX12,NM_031275
PIGW,NM_001346754
MAP3K15,NM_001001671
NCOA7-AS1,NR_126386
BICC1,NM_001080512
CD99,NM_001122898
GPER1,NM_001031682
DLGAP1-AS2,NM_032691
ACAP1,NM_014716
SLC16A9,NM_001323977
TEKT5,NM_144674
FAM71E1,NA
ZNHIT2,NM_014205
LEKR1,NM_001004316
MYOT,NM_001135940
FGF12-AS3,NA
CC2D2B,NM_001001732
AF107885.2,NA
MYADM,NM_001020818
DNAJB4,NM_001317099
STPG2-AS1,NR_102713
C4orf19,NM_001104629
C1orf220,NM_207467
BEAN1,NM_001136106
LIX1L-AS1,NR_147182
PENK,NM_001135690
Z69733.1,NA
NHS-AS1,NR_046632
FAT2,NM_001447
RBM5-AS1,NR_045388
PLET1,NM_001145024
SLC6A1-AS1,NR_046647
ZNF449,NM_152695
ADRA1D,NM_000678
SYCP3,NM_001177948
TMEM220-AS1,NR_073455
MYH7,NM_000257
RPA3,NM_002947
F5,NM_000130
SPHK1,NM_001142601
ADAMTS3,NM_014243
C12orf42,NM_001099336
C19orf18,NM_152474
HVCN1,NM_001040107
TCF4-AS1,NR_132985
LRRIQ3,NM_001105659
OGN,NM_014057
DAO,NM_001413634
RELN,NM_005045
AF274853.1,NA
MYCBP,NM_012333
MTUS2-AS1,NR_046378
MAL2-AS1,NR_149111
ISG20,NM_001303233
SLC8A1-AS1,NR_038441
AARD,NM_001025357
GLB1L,NM_001286423
FAM86C1,NA
SERHL2,NM_001284334
HSF2BP,NM_007031
SH3RF2,NM_152550
RNF212B,NM_001282322
