GENE_SYMBOLS,refseq_ids
MYCBP2-AS1,NR_046716
KCNMA1-AS3,NR_126365
OPN5,NM_001030051
C3orf49,NM_001355236
C17orf78,NM_001321399
IQUB,NM_001282855
TRPC5OS,NM_001195576
ETV4,NM_001079675
DLGAP1-AS5,NR_036489
MUC6,NM_005961
ALG1L2,NM_001136152
LBH,NM_030915
RBP2,NM_004164
ABCA9-AS1,NR_126414
GAU1,NR_110112
NEURL1-AS1,NR_120675
MSTN,NM_005259
CYP26A1,NM_000783
GRID1-AS1,NR_038986
TMPRSS9,NM_001385642
PDZK1,NM_001201325
RAI1-AS1,NR_130894
OGFRP1,NR_036498
SRD5A3-AS1,NR_037969
AFAP1-AS1,NM_032654
TMEM81,NM_203376
CASP8,NM_001080124
SPDYE1,NM_001378423
SERPINE3,NM_001101320
BBOX1-AS1,NR_125766
APOLD1,NM_001130415
EDRF1-AS1,NR_120633
PAPPA,NM_002581
ADARB2-AS1,NM_001098830
ERICH3-AS1,NR_121670
PKD2L2,NM_001258448
ARHGAP9,NM_001080156
SLC3A1,NM_000341
EFCAB12,NM_207307
MBNL3,NM_001170701
CADM2-AS1,NA
MAFF,NM_001161572
KIRREL3-AS1,NR_174952
SNX31,NM_001363720
LNX1-AS1,NR_046622
Z99758.1,NA
CLIP1-AS1,NR_045382
DOCK6,NM_001367830
GCNT7,NM_080615
GSG1,NM_001080554
SCAT2,NR_157844
MSH5,NM_002441
TTC21B-AS1,NR_038983
NOTUM,NM_178493
RBMS3-AS3,NR_109804
CNTN4-AS2,NR_046555
FAM160A1,NA
DLGAP2-AS1,NR_103863
C6orf118,NM_144980
GPR82,NM_080817
SCNN1G,NM_001039
ECM2,NM_001197295
SYNPO2L,NM_001114133
CORT,NM_001302
ALG13-AS1,NA
INSL6,NM_007179
TEX53,NM_001354645
MROH6,NM_001100878
SPDYE3,NM_001004351
PPFIA2-AS1,NR_120491
CADM2-AS2,NR_046752
USHBP1,NM_001297703
UPK1B,NM_006952
SLC2A12,NM_145176
Z99127.1,NA
SRRM2-AS1,NR_027274
DLGAP1-AS1,NM_001039796
IL7,NM_000880
MAGI1-AS1,NR_046575
NAV2-AS3,NR_174949
PRR26,NA
PDC,NM_002597
FILIP1L,NM_001042459
SAP25,NM_001168682
FGF14-AS1,NR_125912
PRSS48,NM_001353611
GABRR2,NM_002043
OMD,NM_005014
CEACAM1,NM_001024912
PCDH9-AS4,NR_046637
NGF-AS1,NR_157569
ACSM3,NM_005622
Z84468.1,NA
DNMBP-AS1,NR_024130
ANKUB1,NM_001144960
KCNMA1-AS1,NR_120655
AP4B1-AS1,NR_037864
MYT1L-AS1,NR_024468
GPR3,NM_005281
PLN,NM_002667
MMP21,NM_147191
SYNPR-AS1,NR_046677
LARS2-AS1,NR_048543
CCDC178,NM_001105528
ACOT6,NM_001037162
PCCA-AS1,NR_047686
LPAR6,NM_001162497
FYCO1,NM_001386421
THRIL,NR_110375
STAG3,NM_001282716
SRGAP2-AS1,NR_104189
ZMYM4-AS1,NR_046659
VPS9D1-AS1,NR_036480
CCN5,NM_001323369
SH3PXD2A-AS1,NR_038940
DAB1-AS1,NR_104362
ADCY10,NM_001167749
MIR155HG,NR_001458
ARHGEF38,NM_001242729
ASPN,NM_001193335
LHX4,NM_033343
APOBEC4,NM_203454
PCDH9-AS3,NR_046636
SFRP4,NM_003014
CAPN13,NM_144575
GRIK1-AS1,NR_027021
CRPPA-AS1,NR_038946
ELK3,NM_001303511
KCNQ5-AS1,NR_046621
HTR2B,NM_000867
Z99774.1,NA
TMC4,NM_001145303
ACSM6,NM_207321
CCDC192,NM_001317938
RGL4,NM_001329424
ASTN2-AS1,NR_033973
LSAMP-AS1,NR_109998
RBPMS,NM_001008710
MRTFA-AS1,NR_109965
GLYAT,NM_005838
MASP2,NM_006610
TUSC7,NR_015391
PP2D1,NM_001252657
FAM242F,NR_135136
EVC,NM_001306090
MYO7A,NM_000260
C5orf67,NM_001287053
ELF3-AS1,NR_146472
ADRA2C,NM_000683
MYO16-AS1,NR_047700
GNRHR,NM_000406
GK-AS1,NR_046603
SPINK8,NM_001080525
DGUOK-AS1,NR_104029
WDFY3-AS1,NR_046707
CXCL17,NM_198477
PITRM1-AS1,NR_038284
OCIAD1-AS1,NR_146806
HIF1A-AS3,NR_144368
MACROD2-AS1,NR_037841
ZNF385D-AS2,NR_046876
P4HA3,NM_001288748
DEUP1,NM_181645
WFIKKN1,NM_053284
MAP3K20-AS1,NR_033882
FAM81B,NM_152548
TMEM108-AS1,NR_110812
SLC28A2,NM_004212
NCOA7-AS1,NR_126386
NHS-AS1,NR_046632
FAT2,NM_001447
MYH7,NM_000257
F5,NM_000130
LRRIQ3,NM_001105659
OGN,NM_014057
MTUS2-AS1,NR_046378
MAL2-AS1,NR_149111
RNF212B,NM_001282322
GYPB,NM_001304382
NFE2L3,NM_004289
TEX48,NM_001199233
LHFPL3-AS1,NR_034141
PRSS51,XM_047422509
C6orf99,NA
GJB7,NM_198568
C8orf88,NM_001190972
MC4R,NM_005912
TYR,NM_000372
HIPK4,NM_144685
TAGAP,NM_001278733
KCNQ1,NM_000218
TCF4-AS2,NA
ERCC6L,NM_001009954
ACKR4,NM_016557
HSD11B1,NM_001206741
KCNJ13,NM_001172416
SPDYE2B,NM_001166339
OPA1-AS1,NR_046634
C9orf153,NM_001010907
TTC3-AS1,NR_046651
FAM186B,NM_032130
PAX8,NM_003466
BSPH1,NM_001128326
FRMPD3-AS1,NR_046750
TMPRSS11A,NM_001114387
HPGD,NM_000860
BTBD18,NM_001145101
NPIPB6,NM_001282524
CFAP300,NM_001195005
MYH11,NM_001040113
CNTN4-AS1,NR_046554
KCTD14,NM_001282406
TMPRSS11F,NM_207407
TSBP1,NM_001286474
NEK5,NM_001365552
CFLAR-AS1,NR_040030
PSG8,NM_001130167
FAM217A,NM_173563
FGFR4,NM_001291980
LIPI,NM_001302998
LVRN,NM_173800
MDC1-AS1,NR_133647
PDCD1LG2,NM_025239
ZBTB20-AS2,NA
MUC4,NM_001322468
CYP2C18,NM_000772
PLSCR2,NM_001199978
SIDT1-AS1,NA
PRKCH,NM_006255
MTRNR2L8,NM_001190702
CPHXL,NM_001355613
RHD,NM_001127691
ZNF451-AS1,NR_110742
HSPA1B,NM_005346
DIO2-AS1,NR_038355
LGALS9,NM_001330163
TSIX,NR_003255
NR4A3,NM_006981
CALCR,NM_001164737
DUSP5,NM_004419
CCDC173,NA
