GENE_SYMBOLS,refseq_ids
LAMTOR1,NM_017907
ANAPC15,NM_001278485
NDUFC2,NM_001204054
JRKL-AS1,NR_047481
SCN2B,NM_004588
RPS25,NM_001028
RNF26,NM_032015
THY1,NM_001311160
HSPA8,NM_006597
FKBP4,NM_002014
MRPL51,NM_016497
GAPDH,NM_001256799
COPS7A,NM_001164093
TPI1,NM_000365
ENO2,NM_001975
C12orf57,NM_001301834
KLRB1,NM_002258
GABARAPL1,NM_001363598
CCDC184,NM_001013635
TUBA1A,NM_001270399
COX14,NM_001257133
ATG101,NM_001098673
KRT5,NM_000424
SPRYD3,NM_032840
IGFBP6,NM_002178
PRR13,NM_001005354
CD63,NM_001040034
RPS26,NM_001029
RPL41,NM_001035267
ATP5F1B,NM_001686
DDIT3,NM_001195053
ATXN7L3B,NM_001136262
ISCU,NM_001301140
COX6A1,NM_004373
TRIAP1,NM_016399
DYNLL1,NM_001037494
RAN,NM_001300796
RPL21,NM_000982
NUDT15,NM_001304745
MZT1,NM_001071775
SALL2,NM_001291446
C14orf119,NM_017924
TINF2,NM_001099274
CFL2,NM_001243645
RPL36AL,NM_001001
ARF6,NM_001663
PNMA1,NM_006029
ISCA2,NM_001272007
CALM1,NM_001166106
MOAP1,NM_022151
TMEM251,NA
IFI27L2,NM_032036
GLRX5,NM_016417
LBHD2,NM_001330236
ATP5MPL,NA
NUDT14,NM_001318380
CRIP2,NM_001270837
NDN,NM_002487
NOP10,NM_018648
SRP14,NM_001309434
GCHFR,NM_005258
RHOV,NM_133639
SERF2,NM_001018108
CTXN2,NM_001145668
ARPP19,NM_001306191
RSL24D1,NM_016304
SNAPC5,NM_001329613
RPLP1,NM_001003
PKM,NM_001206796
IMP3,NM_018285
MESP1,NM_018670
NGRN,NM_001033088
HDDC3,NM_001286451
WASIR2,NR_130735
POLR3K,NM_016310
SNRNP25,NM_024571
HBQ1,NM_005331
ARHGDIG,NM_001176
STUB1,NM_001293197
ANTKMT,NM_001271285
TSR3,NM_001001410
C16orf91,NA
MRPS34,NM_001300900
MSRB1,NM_001382264
NDUFB10,NM_004548
RPS2,NM_002952
ELOB,NM_007108
DEXI,NM_014015
SNN,NM_003498
RPS15A,NM_001019
SEZ6L2,NM_001114099
ALDOA,NM_000034
DCTPP1,NM_024096
SEPHS2,NM_012248
PRSS36,NM_001258290
PYDC1,NM_152901
TMEM208,NM_001318217
PARD6A,NM_001037281
PSMB10,NM_002801
GABARAPL2,NM_007285
COX4I1,NM_001318786
APRT,NM_000485
TRAPPC2L,NM_001318524
RPL13,NM_000977
RILP,NM_031430
EMC6,NM_001014764
PSMB6,NM_001270481
SLC25A11,NM_001165417
TXNDC17,NM_032731
RNASEK,NM_001004333
GABARAP,NM_007278
TMEM256,NM_152766
TRAPPC1,NM_001166621
BORCS6,NM_017622
RPL26,NM_000987
ALDOC,NM_005165
RPL23A,NM_000984
COPRS,NM_001330176
RPL19,NM_000981
MIEN1,NM_001330206
EIF1,NM_005801
COA3,NM_001040431
ARL4D,NM_001661
RPRML,NM_203400
ATP5MC1,NM_001002027
PHB,NA
NME1,NM_000269
NME2,NM_001018137
SUPT4H1,NM_003168
PRKAR1A,NM_001276289
RPL38,NM_000999
JPT1,NM_001002032
WBP2,NM_001330499
SOCS3,NM_001378932
NDUFAF8,NM_001086521
ACTG1,NM_001199954
ARHGDIA,NM_001185077
ALYREF,NM_005782
ANAPC11,NM_001002244
NPB,NM_148896
MAFG-DT,NA
CENPX,NM_001271006
DCXR,NM_001195218
MYL12B,NM_001144944
RPL17,NM_000985
GPX4,NM_001039847
ATP5F1D,NM_001001975
FAM174C,NM_017914
RPS15,NM_001018
UQCR11,NM_006830
OAZ1,NM_001301020
TIMM13,NM_012458
GADD45B,NM_015675
DIRAS1,NM_145173
SMIM24,NM_001136503
MRPL54,NM_172251
MICOS13,NM_001308240
NDUFA11,NM_001193375
ALKBH7,NM_032306
PET100,NM_001171155
TRAPPC5,NM_001042461
TGFBR3L,NM_001195259
CTXN1,NM_206833
RPS28,NM_001031
UBL5,NM_001048241
CDKN2D,NM_001800
WDR83OS,NM_016145
GET3,NM_001371488
CALR,NM_004343
GADD45GIP1,NM_052850
C19orf53,NM_014047
NDUFB7,NM_004146
FAM32A,NM_014077
NR2F6,NM_005234
RPL18A,NM_000980
RAB3A,NM_002866
LSM4,NM_001252129
UBA52,NM_001033930
NDUFA13,NM_015965
UQCRFS1,NM_006003
CEBPA-DT,NR_026887
SCN1B,NM_001037
COX6B1,NM_001863
PSENEN,NM_001281532
SDHAF1,NM_001042631
POLR2I,NM_006233
CAPNS1,NM_001003962
COX7A1,NM_001864
PSMD8,NM_002812
MRPS12,NM_021107
RPS16,NM_001020
DLL3,NM_016941
TTC9B,NM_152479
RPS19,NM_001022
PNMA8A,NM_001103149
CALM3,NM_001329921
AP2S1,NM_001301076
TMEM160,NM_017854
SELENOW,NM_003009
RPL18,NM_000979
NDUFA3,NM_004542
LENG1,NM_024316
RPS9,NM_001013
UBE2S,NM_014501
CCDC106,NM_001370467
RPS5,NM_001009
UBE2M,NM_003969
C20orf27,NA
CHGB,NM_001819
PET117,NM_001164811
SMIM26,NM_001348957
DYNLRB1,NM_001319157
SCAND1,NM_001385710
RAB5IF,NM_001199534
YWHAB,NM_003404
DBNDD2,NM_001048221
ATP5F1E,NM_006886
RPS21,NM_001024
PPDPF,NM_001353423
LKAAEAR1,NM_001007125
CU633906.5,NA
ATP5PF,NM_001003696
SOD1,NM_000454
URB1-AS1,NM_032910
PCP4,NM_006198
CSTB,NM_000100
ATP6V1E1,NM_001039366
MRPL40,NM_001318151
SDF2L1,NM_022044
CHCHD10,NM_001301339
MIF,NM_002415
DDT,NM_001084392
XBP1,NM_001079539
RASL10A,NM_001007279
UQCR10,NM_001003684
SELENOM,NM_080430
YWHAH,NM_003405
PDXP,NM_020315
LGALS1,NM_002305
TOMM22,NM_020243
RPL3,NM_000967
RPS19BP1,NM_194326
SNU13,NM_001003796
SMDT1,NM_033318
NDUFA6,NM_002490
SULT4A1,NM_014351
PRR34-AS1,NR_027034
SCO2,NM_001169109
SLC25A6,NM_001636
TMSB4X,NM_021109
ATP6AP2,NM_005765
MED14OS,NM_001289773
NDUFB11,NM_001135998
PRAF2,NM_007213
MAGEH1,NM_014061
RPS4X,NM_001007
CITED1,NM_001144885
COX7B,NM_001866
PGK1,NM_000291
ITM2A,NM_001171581
TMEM35A,NM_021637
RPL36A,NM_001199972
TCEAL2,NM_080390
TCEAL6,NM_001006938
BEX5,NM_001012978
BEX1,NM_018476
BEX4,NM_001080425
TCEAL8,NM_001006684
TCEAL5,NM_001012979
TCEAL7,NM_001348258
BEX3,NM_001282674
ZCCHC12,NM_001312891
SLC25A5,NM_001152
RPL39,NM_001000
NDUFA1,NM_004541
RAB33A,NM_004794
CXorf40B,NA
CETN2,NM_004344
SSR4,NM_001204526
LAGE3,NM_006014
UBL4A,NM_014235
F8A1,NM_012151
