GENE_SYMBOLS,refseq_ids
RPS15A,NM_001019
LDB2,NM_001130834
CFAP74,NM_001003808
HCST,NM_001007469
GPC6,NM_005708
OST4,NM_001134693
TSHZ2,NM_001193421
ABHD3,NM_001308256
TIMM8B,NM_012459
ADGRL2,NM_001297704
STAB1,NM_015136
CLEC1A,NM_001297748
TAFA1,NM_001252216
MAP3K7CL,NM_001286617
ELOVL5,NM_001242828
SAMD1,NM_138352
IQCJ-SCHIP1,NM_001197113
DLGAP2,NM_001277161
CPT1A,NM_001031847
SLC44A5,NM_001130058
TPT1,NM_001286272
HECW1,NM_001287059
DHRS9,NM_001142270
MS4A14,NM_001079692
INSYN2B,NM_001129891
DPYD,NM_000110
GRPEL1,NM_025196
TCIRG1,NM_001351059
PID1,NM_001100818
TXNIP,NM_001313972
FRMPD4,NM_001368395
SMIM3,NM_032947
ZNF711,NM_001330574
MAMDC2-AS1,NR_040076
IFITM2,NM_006435
PPID,NM_005038
DIAPH2-AS1,NR_125391
CD68,NM_001040059
EML1,NM_001008707
MS4A6A,NM_001247999
OSCP1,NM_001330493
TAGAP,NM_001278733
RFX3-AS1,NA
PPP1R14B,NM_138689
INSL6,NM_007179
FAM153CP,NM_001079527
TBC1D8,NM_001102426
CACNA2D3,NM_018398
DEPTOR,NM_001283012
HMOX1,NM_002133
DSE,NM_001080976
RYR2,NM_001035
KCNMB1,NM_004137
CLSTN2,NM_022131
TNFRSF13C,NM_052945
HSPA1A,NM_005345
S100A11,NM_005620
PYGL,NM_001163940
NOP10,NM_018648
ZNF451-AS1,NR_110742
NLRP1,NM_001033053
IFITM3,NM_021034
ADRB2,NM_000024
BDNF-AS,NR_002832
CFLAR-AS1,NR_040030
HSP90B1,NM_003299
PDZRN4,NM_001164595
KSR2,NM_173598
HS6ST3,NM_153456
TGFBI,NM_000358
TSHZ3,NM_020856
BAALC-AS1,NR_034092
PTPRB,NM_001109754
CASP4,NM_001225
HSPA5,NM_005347
BCO2,NM_001037290
CD163L1,NM_001297650
FAM177B,NM_001324080
SNHG8,NR_003584
KCNC2,NM_001260497
SDCBP,NM_001007067
YBX3,NM_001145426
PPM1E,NM_014906
MIR31HG,NR_027054
PROX1,NM_001270616
TMEM70,NM_001040613
SLC5A3,NM_006933
NIBAN1,NM_052966
DUSP10,NM_007207
CD14,NM_000591
DPEP2,NM_001324159
CYSLTR1,NM_001282186
STARD13,NM_001243466
SCIN,NM_001112706
HSPA1B,NM_005346
SH2B2,NM_001359228
APOC1,NM_001321065
PAK5,NM_020341
ERC2,NM_015576
VGF,NM_003378
UBOX5-AS1,NR_038395
LRRC4C,NM_001258419
MYCBP2-AS1,NR_046716
DANT2,NR_130730
ZC3HAV1,NM_001363491
MYOM1,NM_003803
GRM1,NM_000838
HRH1,NM_000861
CD93,NM_012072
ARPIN,NM_001282380
FKBP5,NM_001145775
PDIA4,NM_001371244
IFI30,NM_006332
TBC1D14,NM_001113361
CLIC4,NM_013943
ST14,NM_021978
PDE4B,NM_001037339
RORA-AS1,NR_120339
CD163,NM_001370145
PTPN2,NM_001207013
ANKUB1,NM_001144960
FCGBP,NM_003890
IKBKE,NM_001193321
SDF2L1,NM_022044
NFIL3,NM_001289999
FSTL5,NM_001128427
IL15,NM_000585
TRERF1,NM_001297573
CPM,NM_001005502
MKNK2,NM_017572
SLC17A9,NM_001302643
IGSF10,NM_001178145
STIP1,NM_001282652
TMEM154,NM_152680
PDIA6,NM_001282704
VSIG4,NM_001100431
PLOD1,NM_000302
FKBP4,NM_002014
VAMP8,NM_003761
ZBTB16,NM_001018011
OAS1,NM_001032409
ABCC3,NM_001144070
GPR135,NM_022571
LILRB3,NM_001081450
CHSY1,NM_014918
CD300LF,NM_001289082
PRKD1,NM_001330069
AHNAK,NM_001346445
FAM198B-AS1,NA
ZNF804B,NM_181646
INAFM2,NM_001301268
MPP1,NM_001166460
SORCS3,NM_014978
ARRDC5,NM_001080523
ACSL1,NM_001286708
CPEB4,NM_001308189
GALNT13,NM_001301627
ZNF804A,NM_194250
KIAA1217,NM_001098500
ABCA7,NM_019112
HSPB1,NM_001540
DRAM1,NM_018370
NEK10,NM_001031741
RNF144B,NM_182757
CEMIP2,NM_001135820
RAB27A,NM_004580
GBP2,NM_004120
DNAJB4,NM_001317099
HIF1A,NM_001243084
ANKRD30BL,NM_001024655
AMPD2,NM_001257361
LY96,NM_001195797
AF127577.2,NA
SH3PXD2B,NM_001017995
ALOX15B,NM_001039130
MTCP1,NM_001018025
S100A9,NM_002965
SPP1,NM_000582
BASP1-AS1,NM_173669
UBXN2B,NM_001077619
PEBP4,NM_001363233
PVT1,NR_003367
OLFM3,NM_001288821
MANF,NM_006010
FAM110B,NM_001377989
SPDYE2,NM_001031618
TICAM2,NM_021649
DNAJB1,NM_001300914
PIM1,NM_001243186
HSP90AA1,NM_001017963
PLSCR1,NM_001363872
LAP3,NM_015907
MAMDC2,NM_001347990
ZMAT4,NM_001135731
SIPA1L1,NM_001284245
MGAM,NM_001365693
PLA2G7,NM_001168357
NETO1,NM_001201465
ACOT11,NM_015547
GRID2,NM_001286838
FAM184B,NM_015688
TSIX,NR_003255
GPR155,NM_001033045
MIR137HG,NM_001001688
ZFP36,NM_003407
CDH26,NM_001348204
HSPA6,NM_002155
MAP2K6,NM_001330450
ADGRE2,NM_001271052
CPVL,NM_001348052
DNAJA4,NM_001130182
KCNJ2,NM_000891
PLCXD3,NM_001005473
RNF149,NM_173647
SAP30,NM_003864
EPB41L3,NM_001281533
SBNO2,NM_001100122
P4HA1,NM_000917
FTL,NM_000146
MRPS6,NM_032476
GALNTL6,NM_001034845
SLC25A19,NM_001126121
HYOU1,NM_001130991
CBLN2,NM_182511
FSTL4,NM_015082
EDNRB-AS1,NR_103853
TNFRSF1B,NM_001066
CDKN1A,NM_000389
NHSL1,NM_001144060
C5AR1,NM_001736
MAP3K8,NM_001244134
FAM20A,NM_001243746
TYMP,NM_001113755
HSPH1,NM_001286503
C12orf42,NM_001099336
CRTC3,NM_001042574
LIPG,NM_001308006
S100A8,NM_001319196
DNAJB11,NM_001378451
LDLRAD3,NM_001304263
HERC6,NM_001013000
HIST1H2BD,NA
ENPP1,NM_006208
IER5,NM_016545
IQGAP2,NM_001285460
IL21R,NM_021798
XBP1,NM_001079539
MAN2A1,NM_002372
JUNB,NM_002229
LYVE1,NM_006691
MXD1,NM_001202513
SCO2,NM_001169109
DIRC3,NR_026597
HIST1H2AC,NA
PTPN1,NM_001278618
CCDC26,NR_130917
CLIC2,NM_001289
NAMPT,NM_005746
CHORDC1,NM_001144073
OLFML3,NM_001286352
PPP1R3B,NM_001201329
TEX41,NR_033870
GNA13,NM_001282425
SPON1,NM_006108
FGR,NM_001042729
GK,NM_000167
HAMP,NM_021175
SLC7A5,NM_003486
MIR181A1HG,NR_040073
SLC11A1,NM_000578
HLA-DRB5,NM_002125
HIST2H3PS2,NA
VEGFA,NM_001025366
CPA6,NM_001127445
LMNB1,NM_001198557
NUPR1,NM_001042483
CLEC2B,NM_005127
PLTP,NM_001242920
OLR1,NM_001172632
HSPD1,NM_002156
FAM157C,NR_126161
TPRG1,NM_198485
LIMK2,NM_001031801
FGFR1,NM_001174063
