GENE_SYMBOLS,refseq_ids
BASP1-AS1,NM_173669
CPEB4,NM_001308189
SRC,NM_005417
SLC4A2,NM_001199692
RALGPS2,NM_001286247
FFAR4,NM_001195755
XACT,NR_131204
PRKCQ,NM_001242413
FRMPD4,NM_001368395
CHCHD7,NM_001011667
RAB27B,NM_001375327
OLFML2B,NM_001297713
CLIC4,NM_013943
PPARD,NM_001171818
GOLGA4,NM_001172713
MYCBP2-AS1,NR_046716
KCNIP1,NM_001034837
FKBP5,NM_001145775
ZMAT4,NM_001135731
ZNF451-AS1,NR_110742
EML3,NM_001300793
PLXNA2,NM_025179
FLVCR2,NM_001195283
MS4A14,NM_001079692
LMNB1,NM_001198557
C17orf67,NM_001085430
IRF2BPL,NM_024496
CBWD6,NA
SPN,NM_001030288
HSPA6,NM_002155
INSYN2B,NM_001129891
IL15RA,NM_001243539
PRR5,NM_001017528
PPP1R14B,NM_138689
VPS9D1,NM_004913
PXN,NM_001080855
SLC5A3,NM_006933
VSIG4,NM_001100431
CHRM3,NM_000740
TNFRSF1B,NM_001066
CNTN5,NM_001243270
USP3-AS1,NR_034080
INAFM2,NM_001301268
SLC11A1,NM_000578
CHI3L1,NM_001276
CDCP1,NM_022842
TNFAIP3,NM_001270507
MKNK2,NM_017572
ALOX15B,NM_001039130
RYR2,NM_001035
NRG1,NM_001159995
KCNIP4,NM_001035003
HAMP,NM_021175
SNAPC1,NM_003082
ARSG,NM_001267727
SH2D4A,NM_001174159
CEBPD,NM_005195
S100A11,NM_005620
CXCL12,NM_000609
ITPKC,NM_001411098
SH2B2,NM_001359228
CFLAR-AS1,NR_040030
C12orf40,NM_001031748
SBNO2,NM_001100122
ENOSF1,NM_001126123
MANF,NM_006010
MTCP1,NM_001018025
OLR1,NM_001172632
NOP2,NM_001033714
FAM227B,NM_001330293
CDH18,NM_001167667
CPT1A,NM_001031847
CEBPA,NM_001285829
SMIM35,NM_001354434
ANGPT2,NM_001118887
KCNQ5,NM_001160130
FSTL4,NM_015082
DNAAF4,NM_001033559
SPACA6,NM_001316972
XBP1,NM_001079539
SLC26A3,NM_000111
HSPA1B,NM_005346
SLC7A5,NM_003486
ADRB2,NM_000024
TMUB1,NM_001136044
HSPA1A,NM_005345
IRF7,NM_001572
ZNF385D,NM_024697
KSR2,NM_173598
APOL6,NM_030641
SHOC1,NM_001080551
PCNX1,NM_001308160
PEBP4,NM_001363233
ROBO2,NM_001128929
PTPN1,NM_001278618
IFI44L,NM_001375646
NDST3,NM_004784
SPP1,NM_000582
YBX1,NM_004559
ADAM32,NM_001313994
FTL,NM_000146
PIM1,NM_001243186
HMOX1,NM_002133
MYO10,NM_012334
ACER3,NM_001300953
HMGB2,NM_001130688
LGMN,NM_001008530
SEC14L1,NM_001039573
ADAM15,NM_001261464
SIPA1L1,NM_001284245
ADGRE2,NM_001271052
TYMP,NM_001113755
VMP1,NM_001329394
TSBP1-AS1,NM_001013681
NAMPT,NM_005746
ZC3HAV1,NM_001363491
GNA13,NM_001282425
LAP3,NM_015907
CALCR,NM_001164737
CLEC5A,NM_001301167
CREB5,NM_001011666
TEX41,NR_033870
SEC24B-AS1,NR_039978
GK,NM_000167
C5AR1,NM_001736
CHSY1,NM_014918
PLTP,NM_001242920
MORC1,NM_014429
BAALC-AS1,NR_034092
EXPH5,NM_001144763
PROS1,NM_000313
CTSD,NM_001909
DIRC3,NR_026597
CDK2AP2,NM_001271849
TBX19,NM_005149
PDGFB,NM_002608
FGR,NM_001042729
VAMP8,NM_003761
S100A9,NM_002965
CEMIP2,NM_001135820
SLC25A19,NM_001126121
RHOU,NM_021205
ROR2,NM_001318204
HS3ST1,NM_005114
FCGBP,NM_003890
ELL2,NM_012081
SCO2,NM_001169109
SRGN,NM_001321053
S100A8,NM_001319196
PAPOLG,NM_022894
MRPS6,NM_032476
PRDM1,NM_001198
EZH2,NM_001203247
SLC17A9,NM_001302643
FAM13A,NM_001015045
FES,NM_001143783
RALYL,NM_001100391
FAM177B,NM_001324080
KNTC1,NM_014708
HIST1H2AC,NA
NFKBIZ,NM_001005474
APOLD1,NM_001130415
CH25H,NM_003956
PLAC8,NM_001130715
MYOM1,NM_003803
HSPB1,NM_001540
HSPA5,NM_005347
OLFM2,NM_001304347
SDF2L1,NM_022044
CD14,NM_000591
KLHL6,NM_130446
PLCXD3,NM_001005473
DUSP1,NM_004417
ARG2,NM_001172
PDIA4,NM_001371244
CECR2,NM_001290046
NEK10,NM_001031741
FAM135B,NM_001362965
EDNRB-AS1,NR_103853
SUCLG2-AS1,NA
MKNK1-AS1,NR_038403
