GENE_SYMBOLS,refseq_ids
NAV2-AS4,NR_033989
Z99758.1,NA
Z69666.1,NA
PLET1,NM_001145024
EGOT,NR_004428
PCDH9-AS4,NR_046637
VIPR1-AS1,NR_046654
IFITM2,NM_006435
CSMD2-AS1,NR_038372
TPO,NM_000547
PRMT5-AS1,NR_120599
DCUN1D2-AS,NA
GPR82,NM_080817
AF230666.1,NA
ATP1B3-AS1,NA
Z94057.1,NA
CADM2-AS2,NR_046752
ARHGAP26-AS1,NR_046680
CDK2,NM_001290230
DIAPH2-AS1,NR_125391
DLGAP1-AS5,NR_036489
SLC22A25,NM_001394058
ZBTB32,NM_001316902
C7orf57,NM_001100159
Z97987.1,NA
TTC21B-AS1,NR_038983
TNFSF13B,NM_001145645
RHOH,NM_001278359
GRM7-AS1,NR_046606
RGL4,NM_001329424
KIRREL3-AS2,NR_046986
Z99774.1,NA
GRP,NM_001012512
GRM5-AS1,NR_049724
CADM2-AS1,NA
C12orf40,NM_001031748
CAPN12,NM_144691
SPDYE3,NM_001004351
MANSC4,NM_001146221
ARGFX,NM_001012659
GPR4,NM_005282
MYT1L-AS1,NR_024468
FCGR3A,NM_000569
THEM5,NM_182578
RASEF,NM_152573
IL7,NM_000880
PEX5L-AS2,NR_110059
SRGAP3-AS3,NR_103443
ACSM3,NM_005622
AF067845.2,NA
PBOV1,NM_021635
CARS-AS1,NA
LUARIS,NR_038276
C9orf131,NM_001040410
SERPINA1,NM_000295
LY96,NM_001195797
NODAL,NM_001329906
FAM86B2,NM_001137610
MYCBP2-AS1,NR_046716
IL5,NM_000879
MMP19,NM_001032360
DAB1-AS1,NR_104362
NCBP2L,NM_001348372
PRSS54,NM_001080492
AP4B1-AS1,NR_037864
MAST4-AS1,NR_111908
XIAP-AS1,NA
Z73420.1,NA
HTR1D,NM_000864
CD163,NM_001370145
CRYBA4,NM_001886
Z97056.2,NA
VIL1,NM_007127
ACOT6,NM_001037162
MAGI1-AS1,NR_046575
C5orf67,NM_001287053
Z98886.1,NA
IL26,NM_018402
THRIL,NR_110375
FOXN3-AS2,NM_014099
NAV2-AS2,NR_046672
SCUBE3,NM_001303136
PDC,NM_002597
CEACAM1,NM_001024912
DNM3OS,NR_038397
MED4-AS1,NR_046511
RAB25,NM_020387
TMEM114,NM_001146336
DIO3,NM_001362
BIRC6-AS1,NA
TLR5,NM_003268
GBP6,NM_001320257
BTBD18,NM_001145101
SLC22A8,NM_001184732
RTL9,NM_001385449
CLEC2B,NM_005127
ARHGEF38,NM_001242729
FLG2,NM_001014342
IQCJ-SCHIP1-AS1,NR_121669
KCNAB1-AS1,NR_046618
RPEL1,NM_001143909
BNC1,NM_001301206
ADCY10,NM_001167749
TMC4,NM_001145303
ZNF385D-AS2,NR_046876
GPR65,NM_003608
FCER1G,NM_004106
CDHR5,NM_001171968
NEK5,NM_001365552
SYNPO2L,NM_001114133
MS4A6A,NM_001247999
SIGLEC9,NM_001198558
TYR,NM_000372
PCCA-AS1,NR_047686
CASP4,NM_001225
PCAT18,NR_024259
GSG1,NM_001080554
KCNMA1-AS1,NR_120655
CASP1,NM_001223
CLIC1,NM_001287593
SQOR,NM_001271213
TRIM77,NM_001146162
TLR2,NM_001318787
PSG6,NM_001031850
NLRC5,NM_001330552
IFITM3,NM_021034
MASP2,NM_006610
NCOA7-AS1,NR_126386
NCF4,NM_000631
CERS6-AS1,NR_045786
BTNL2,NM_001304561
PLN,NM_002667
OPN1SW,NM_001385125
HIST1H2AC,NA
GNRHR,NM_000406
PTCSC3,NR_049735
TEAD2,NM_001256658
ELF3-AS1,NR_146472
CXCL17,NM_198477
IRF7,NM_001572
LARS2-AS1,NR_048543
GML,NM_002066
ERVH-1,NA
ZFY-AS1,NR_144458
TRPA1,NM_007332
PGGHG,NM_025092
REC114,NM_001042367
KCNQ5-AS1,NR_046621
NCBP2-AS1,NR_046630
SPIN4-AS1,NR_046739
FIGNL2-DT,NR_135803
TNFRSF11B,NM_002546
CLEC1A,NM_001297748
KREMEN2,NM_001253725
GRID1-AS1,NR_038986
TSPAN32,NM_005705
PACRG-AS2,NR_110871
PLSCR2,NM_001199978
LDLRAD4-AS1,NR_040031
CNR2,NM_001841
ANKRD30A,NM_052997
DUSP6,NM_001946
C6orf99,NA
CGA,NM_000735
DSCAM-AS1,NR_038896
TCIRG1,NM_001351059
TLR9,NM_017442
TRH,NM_007117
FGR,NM_001042729
BAG3,NM_004281
CACNG1,NM_000727
NLGN4Y-AS1,NR_046504
NUPR1,NM_001042483
SEC62-AS1,NA
MC4R,NM_005912
FXYD3,NM_001136007
GPR87,NM_023915
WARS2-IT1,NR_126447
KIF19,NM_153209
NAV2-AS3,NR_174949
FLVCR2,NM_001195283
PAX2,NM_000278
Z99289.1,NA
IL4R,NM_000418
FCGR2A,NM_001136219
HSPB1,NM_001540
Z85996.2,NA
CD93,NM_012072
PLSCR4,NM_001128304
MACROD2-AS1,NR_037841
ACBD3-AS1,NR_146443
ALG13-AS1,NA
TBL1XR1-AS1,NR_174966
AF131216.1,NA
MTUS2-AS2,NA
AF235103.1,NA
TMEM108-AS1,NR_110812
CHL1-AS1,NR_110739
SMAD1-AS1,NR_126371
PRH2,NM_001110213
C11orf42,NM_173525
C6orf118,NM_144980
FGF12-AS2,NR_046598
UPK1B,NM_006952
CSRP3,NM_001369404
DEPP1,NM_007021
CTXND2,NM_001384189
MLIP-AS1,NR_046710
PLG,NM_000301
BX324167.1,NA
PSG8,NM_001130167
GYPB,NM_001304382
FAM217A,NM_173563
PRKCA-AS1,NR_110822
Z93020.1,NA
ZNF503-AS1,NR_038223
CYP2A6,NM_000762
C1QC,NM_001114101
SFRP4,NM_003014
P4HA3,NM_001288748
IL20RB-AS1,NR_183727
TNFRSF10C,NM_003841
HAO2,NM_001005783
SERPIND1,NM_000185
NAALADL2-AS3,NR_046390
GK3P,NA
OCIAD1-AS1,NR_146806
FGF14-AS1,NR_125912
C1QA,NM_001347465
ADARB2-AS1,NM_001098830
TMPRSS3,NM_001256317
BIK,NM_001197
SMLR1,NM_001195597
AWAT1,NM_001013579
RNF222,NM_001146684
ACKR4,NM_016557
C1QB,NM_000491
TUSC7,NR_015391
TNFRSF1B,NM_001066
FYB1,NM_001243093
SLC22A24,NM_001136506
HMOX1,NM_002133
CNOT10-AS1,NA
STAB1,NM_015136
UTS2,NM_006786
CRPPA-AS1,NR_038946
ACSM6,NM_207321
SLC28A2,NM_004212
PLCL2-AS1,NR_046640
SRGAP2-AS1,NR_104189
SPN,NM_001030288
WWC2-AS1,NR_126473
SMTNL1,NM_001105565
CNTN4-AS1,NR_046554
ENOX1-AS1,NA
REN,NM_000537
PEAK3,NM_198532
FRMPD4-AS1,NR_046743
HIPK4,NM_144685
CELF2-AS1,NM_001012713
MIA,NM_001202553
ALKBH3-AS1,NR_038907
ATP6V0A4,NM_020632
DEFB131B,NM_001242853
VSIG4,NM_001100431
SLC11A1,NM_000578
PLCH1-AS1,NR_046746
SMTN,NM_001207017
STAU2-AS1,NR_038406
GK-AS1,NR_046603
PRR15L,NM_024320
SLC24A5,NM_205850
FER1L6,NM_001039112
SOX5-AS1,NR_120472
INTS9-AS1,NA
TEX52,NM_001365174
CR936218.2,NA
RANBP3L,NM_001161429
OOSP1,NM_001395276
LNCAROD,NR_120641
LAIR1,NM_001289023
ADAM21,NM_003813
AZGP1,NM_001185
XXYLT1-AS2,NR_102710
C18orf63,NM_001174123
HSPA1B,NM_005346
CLEC20A,NM_001001689
GCM2,NM_004752
GLI2,NM_001371271
CNTFR-AS1,NR_024369
CDK15,NM_001261435
TTC3-AS1,NR_046651
MAGI2-AS1,NA
PSG1,NM_001184825
GATA1,NM_002049
NOD2,NM_001293557
TNFRSF10D,NM_003840
KYNU,NM_001032998
PGA3,NM_001079807
APOBR,NM_018690
GALNT5,NM_001329868
WDR64,NM_001367482
GBP2,NM_004120
LRRC25,NM_145256
MS4A4A,NM_001243266
DNAJB1,NM_001300914
SIGLEC10,NM_001171156
C9orf153,NM_001010907
Z73495.1,NA
MARCOL,NM_001363511
XDH,NM_000379
LVRN,NM_173800
BEAN1-AS1,NR_109960
S100A11,NM_005620
IL18R1,NM_001282399
OPA1-AS1,NR_046634
HSD3B1,NM_000862
PTPRC,NM_001267798
SELP,NM_003005
TM4SF1,NM_001410837
NAV2-AS1,NA
ITCH-AS1,NA
MTUS2-AS1,NR_046378
MRGPRE,NM_001039165
APCDD1L,NM_001304787
RAB20,NM_017817
PSG9,NM_001301707
FLG,NM_002016
CISH,NM_013324
PSG5,NM_001130014
FAM90A26,NM_001358418
KLHL6,NM_130446
CXorf21,NA
NHS-AS1,NR_046632
MS4A8,NM_031457
HRNR,NM_001009931
NLRP9,NM_176820
MMEL1,NM_033467
SLC52A3,NM_001370085
FAM243B,NA
RHAG,NM_000324
SIGLEC7,NM_001277201
FAM71C,NA
PATE1,NM_138294
GLOD5,NM_001080489
ANKS4B,NM_145865
FAM242F,NR_135136
SPDYE2B,NM_001166339
LGALS3,NM_001177388
FAM245B,XR_007080981
LEXM,NM_001110533
RORA-AS2,NR_120318
FAM237B,NM_001384237
BATF,NM_006399
U91324.1,NA
GAGE10,NM_001098413
HIST1H3E,NA
MUC4,NM_001322468
COLEC11,NM_001255982
GPR171,NM_013308
MS4A14,NM_001079692
INE2,NR_002725
HAMP,NM_021175
A4GALT,NM_001318038
TMEM211,NA
VSIG10L2,NM_001365077
TRPM1,NM_001252020
IL1RL1,NM_001282408
SCIN,NM_001112706
PCAT19,NR_040109
BFSP2,NM_003571
LRRC32,NM_001128922
MS4A7,NM_021201
DUXB,NM_001351307
GPR3,NM_005281
DUSP2,NM_004418
C14orf180,NM_001008404
IGFN1,NM_001164586
LINCADL,NR_157226
IQCF1,NM_152397
EGR3,NM_001199880
DGAT2L6,NM_198512
IRGM,NM_001145805
FOXC1,NM_001453
GPNMB,NM_001005340
SOCS3,NM_001378932
Z82186.1,NA
ACOXL,NM_001105516
PRKCH,NM_006255
COLEC12,NM_030781
PSG7,NM_001206650
TENT5D,NM_001170574
OSMR,NM_001168355
CKS2,NM_001827
PSG4,NM_001276495
NGFR,NM_002507
EPHA2,NM_001329090
PDK4,NM_002612
CCR1,NM_001295
FAM167B,NM_032648
PDYN,NM_001190892
YBX3,NM_001145426
ASIC5,NM_017419
ANGPTL3,NM_014495
PROP1,NM_006261
NIBAN1,NM_052966
ICAM2,NM_000873
RELB,NM_001411087
S100A4,NM_002961
NR4A1,NM_001202233
OSMR-AS1,NA
MTRNR2L8,NM_001190702
CEACAM8,NM_001816
KIAA0087,NM_014769
HOMER1,NM_001277077
RPE65,NM_000329
PLAC8,NM_001130715
F13A1,NM_000129
PLA1A,NM_001206960
ZFP36,NM_003407
GJA4,NM_002060
S100A7,NM_002963
SRGN,NM_001321053
HSPA1A,NM_005345
FOXJ1,NM_001454
ARR3,NM_004312
TM4SF18,NM_001184723
SLC12A3,NM_000339
POF1B,NM_001307940
TEX55,NM_152539
NR4A3,NM_006981
LBH,NM_030915
KIAA0040,NM_001162893
TNC,NM_001410991
NPC1L1,NM_001101648
CXCR4,NM_001008540
OR7C1,NM_001370485
CLDN5,NM_001130861
APOBEC3H,NM_001166002
CYSLTR2,NM_001308465
LMOD1,NM_012134
LILRB2,NM_001080978
AIF1,NM_001318970
SLAMF8,NM_001330741
ANKRD22,NM_144590
KIF26B-AS1,NR_151721
CASP5,NM_001136109
SERPINH1,NM_001207014
WFIKKN2,NM_001330341
ENPEP,NM_001379611
FKBP1C,NM_001395980
IL1R2,NM_001261419
LMCD1,NM_001278233
CFH,NM_000186
TGM2,NM_001323316
IL21R,NM_021798
CFI,NM_000204
DUSP5,NM_004419
S100A9,NM_002965
LDHC,NM_002301
CERNA2,NR_134505
DND1,NM_194249
SLC13A1,NM_001324400
SIX3,NM_005413
BDNF,NM_001143805
CD44,NM_000610
ADH1B,NM_000668
BCL2A1,NM_001114735
CXCL1,NM_001511
S100A8,NM_001319196
FCGBP,NM_003890
RGS1,NM_002922
SERPINA3,NM_001085
MT1A,NM_005946
APOL4,NM_001386885
RXFP2,NM_001166058
THORLNC,NR_144530
ALLC,NM_018436
SELE,NM_000450
NPTX2,NM_002523
C6orf141,NM_001145652
STC1,NM_003155
CXCL2,NM_002089
CHI3L1,NM_001276
CYP39A1,NM_001278738
OOSP4B,NM_001368161
GADL1,NM_207359
EGR1,NM_001964
CDH17,NM_001144663
